vpn_session_id,session_start_cet,session_end_cet,user_id,gateway,client_ip,bytes_transferred
VPN-001743,2025-10-23T17:01:00+01:00,2025-10-23T17:02:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.45,321536
VPN-001744,2025-10-24T18:25:00+01:00,2025-10-24T18:26:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.24,817152
VPN-001745,2025-10-24T18:17:00+01:00,2025-10-24T18:18:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.2,156672
VPN-001746,2025-10-24T17:37:00+01:00,2025-10-24T17:38:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.45,191488
VPN-001747,2025-10-24T18:13:00+01:00,2025-10-24T18:14:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.58,475136
VPN-001748,2025-10-24T16:58:00+01:00,2025-10-24T17:00:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.29,865280
VPN-001749,2025-10-24T17:08:00+01:00,2025-10-24T17:09:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.8,603136
VPN-001750,2025-10-24T18:46:00+01:00,2025-10-24T18:47:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.23,393216
VPN-001751,2025-10-27T16:36:00+01:00,2025-10-27T16:37:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.85,897024
VPN-001752,2025-10-27T18:32:00+01:00,2025-10-27T18:33:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.14,652288
VPN-001753,2025-10-27T16:02:00+01:00,2025-10-27T16:03:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.97,221184
VPN-001754,2025-10-27T16:07:00+01:00,2025-10-27T16:08:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.53,188416
VPN-001755,2025-10-27T18:03:00+01:00,2025-10-27T18:04:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.82,475136
VPN-001756,2025-10-27T18:38:00+01:00,2025-10-27T18:39:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.83,424960
VPN-001757,2025-10-27T17:17:00+01:00,2025-10-27T17:18:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.43,287744
VPN-001758,2025-10-28T17:09:00+01:00,2025-10-28T17:10:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.69,191488
VPN-001759,2025-10-28T16:55:00+01:00,2025-10-28T16:56:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.82,196608
VPN-001760,2025-10-28T16:17:00+01:00,2025-10-28T16:18:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.19,519168
VPN-001761,2025-10-28T18:57:00+01:00,2025-10-28T18:58:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.37,103424
VPN-001762,2025-10-28T16:32:00+01:00,2025-10-28T16:33:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.25,471040
VPN-001763,2025-10-28T17:45:00+01:00,2025-10-28T17:46:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.14,675840
VPN-001764,2025-10-28T17:27:00+01:00,2025-10-28T17:28:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.81,569344
VPN-001765,2025-10-29T18:57:00+01:00,2025-10-29T18:58:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.48,24576
VPN-001766,2025-10-29T16:51:00+01:00,2025-10-29T16:52:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.9,214016
VPN-001767,2025-10-29T16:07:00+01:00,2025-10-29T16:08:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.10,631808
VPN-001768,2025-10-29T17:26:00+01:00,2025-10-29T17:27:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.91,915456
VPN-001769,2025-10-29T18:56:00+01:00,2025-10-29T18:57:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.59,157696
VPN-001770,2025-10-29T17:47:00+01:00,2025-10-29T17:48:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.34,596992
VPN-001771,2025-10-29T18:08:00+01:00,2025-10-29T18:09:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.67,82944
VPN-001772,2025-10-29T16:10:00+01:00,2025-10-29T16:11:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.22,832512
VPN-001773,2025-10-30T18:34:00+01:00,2025-10-30T18:35:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.97,594944
VPN-001774,2025-10-30T18:18:00+01:00,2025-10-30T18:19:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.11,753664
VPN-001775,2025-10-30T17:15:00+01:00,2025-10-30T17:16:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.12,549888
VPN-001776,2025-10-30T17:58:00+01:00,2025-10-30T18:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.58,131072
VPN-001777,2025-10-30T16:25:00+01:00,2025-10-30T16:26:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.89,270336
VPN-001778,2025-10-30T16:27:00+01:00,2025-10-30T16:28:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.37,847872
VPN-001779,2025-10-30T16:55:00+01:00,2025-10-30T16:56:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.20,26624
VPN-001780,2025-10-30T18:18:00+01:00,2025-10-30T18:19:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.97,613376
VPN-001781,2025-10-31T16:13:00+01:00,2025-10-31T16:14:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.39,346112
VPN-001782,2025-10-31T18:31:00+01:00,2025-10-31T18:32:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.36,870400
VPN-001783,2025-10-31T18:15:00+01:00,2025-10-31T18:16:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.55,837632
VPN-001784,2025-10-31T16:53:00+01:00,2025-10-31T16:54:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.54,685056
VPN-001785,2025-10-31T18:23:00+01:00,2025-10-31T18:24:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.35,531456
VPN-001786,2025-10-31T18:17:00+01:00,2025-10-31T18:18:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.88,230400
VPN-001787,2025-10-31T17:27:00+01:00,2025-10-31T17:28:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.62,539648
VPN-001788,2025-11-03T17:24:00+01:00,2025-11-03T17:25:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.55,243712
VPN-001789,2025-11-03T17:23:00+01:00,2025-11-03T17:24:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.98,695296
VPN-001790,2025-11-03T17:48:00+01:00,2025-11-03T17:49:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.56,153600
VPN-001791,2025-11-03T16:35:00+01:00,2025-11-03T16:36:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.50,899072
VPN-001792,2025-11-03T17:20:00+01:00,2025-11-03T17:21:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.75,332800
VPN-001793,2025-11-03T16:22:00+01:00,2025-11-03T16:23:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.42,686080
VPN-001794,2025-11-03T18:12:00+01:00,2025-11-03T18:13:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.21,671744
VPN-001795,2025-11-03T17:06:00+01:00,2025-11-03T17:07:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.96,484352
VPN-001796,2025-11-04T17:36:00+01:00,2025-11-04T17:37:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.90,425984
VPN-001797,2025-11-04T16:15:00+01:00,2025-11-04T16:16:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.96,327680
VPN-001798,2025-11-04T17:45:00+01:00,2025-11-04T17:46:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.57,796672
VPN-001799,2025-11-04T17:10:00+01:00,2025-11-04T17:11:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.31,703488
VPN-001800,2025-11-04T17:29:00+01:00,2025-11-04T17:30:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.3,375808
VPN-001801,2025-11-04T16:41:00+01:00,2025-11-04T16:42:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.78,290816
VPN-001802,2025-11-04T18:17:00+01:00,2025-11-04T18:18:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.68,33792
VPN-001803,2025-11-05T18:28:00+01:00,2025-11-05T18:29:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.95,438272
VPN-001804,2025-11-05T16:05:00+01:00,2025-11-05T16:06:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.27,295936
VPN-001805,2025-11-05T18:30:00+01:00,2025-11-05T18:31:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.53,251904
VPN-001806,2025-11-05T18:12:00+01:00,2025-11-05T18:13:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.46,163840
VPN-001807,2025-11-05T17:41:00+01:00,2025-11-05T17:42:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.85,63488
VPN-001808,2025-11-05T17:37:00+01:00,2025-11-05T17:38:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.51,919552
VPN-001809,2025-11-05T18:26:00+01:00,2025-11-05T18:27:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.77,600064
VPN-001810,2025-11-06T16:54:00+01:00,2025-11-06T16:55:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.79,136192
VPN-001811,2025-11-06T16:20:00+01:00,2025-11-06T16:21:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.92,126976
VPN-001812,2025-11-06T16:32:00+01:00,2025-11-06T16:33:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.41,779264
VPN-001813,2025-11-06T17:59:00+01:00,2025-11-06T18:00:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.80,705536
VPN-001814,2025-11-06T17:37:00+01:00,2025-11-06T17:38:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.51,185344
VPN-001815,2025-11-07T17:15:00+01:00,2025-11-07T17:16:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.83,584704
VPN-001816,2025-11-07T17:40:00+01:00,2025-11-07T17:41:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.8,672768
VPN-001817,2025-11-07T17:15:00+01:00,2025-11-07T17:16:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.78,71680
VPN-001818,2025-11-07T18:11:00+01:00,2025-11-07T18:12:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.17,572416
VPN-001819,2025-11-07T16:49:00+01:00,2025-11-07T16:50:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.99,479232
VPN-001820,2025-11-07T17:29:00+01:00,2025-11-07T17:30:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.37,420864
VPN-001821,2025-11-07T17:19:00+01:00,2025-11-07T17:20:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.80,30720
VPN-001822,2025-11-10T18:06:00+01:00,2025-11-10T18:07:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.79,106496
VPN-001823,2025-11-10T17:33:00+01:00,2025-11-10T17:34:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.38,874496
VPN-001824,2025-11-10T18:45:00+01:00,2025-11-10T18:46:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.5,746496
VPN-001825,2025-11-10T18:40:00+01:00,2025-11-10T18:41:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.61,880640
VPN-001826,2025-11-10T17:37:00+01:00,2025-11-10T17:38:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.40,541696
VPN-001827,2025-11-10T16:26:00+01:00,2025-11-10T16:27:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.36,343040
VPN-001828,2025-11-10T17:27:00+01:00,2025-11-10T17:28:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.55,894976
VPN-001829,2025-11-11T16:29:00+01:00,2025-11-11T16:30:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.12,739328
VPN-001830,2025-11-11T18:53:00+01:00,2025-11-11T18:54:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.94,661504
VPN-001831,2025-11-11T16:40:00+01:00,2025-11-11T16:41:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.88,210944
VPN-001832,2025-11-11T18:20:00+01:00,2025-11-11T18:21:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.77,871424
VPN-001833,2025-11-11T18:02:00+01:00,2025-11-11T18:03:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.56,602112
VPN-001834,2025-11-11T18:29:00+01:00,2025-11-11T18:30:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.69,319488
VPN-001835,2025-11-12T17:25:00+01:00,2025-11-12T17:26:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.18,303104
VPN-001836,2025-11-12T17:33:00+01:00,2025-11-12T17:34:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.97,599040
VPN-001837,2025-11-12T18:48:00+01:00,2025-11-12T18:49:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.65,522240
VPN-001838,2025-11-12T17:11:00+01:00,2025-11-12T17:12:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.14,188416
VPN-001839,2025-11-12T16:37:00+01:00,2025-11-12T16:38:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.72,304128
VPN-001840,2025-11-12T17:19:00+01:00,2025-11-12T17:20:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.68,832512
VPN-001841,2025-11-12T17:18:00+01:00,2025-11-12T17:19:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.83,442368
VPN-001842,2025-11-13T18:01:00+01:00,2025-11-13T18:02:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.72,688128
VPN-001843,2025-11-13T18:09:00+01:00,2025-11-13T18:10:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.24,718848
VPN-001844,2025-11-13T18:13:00+01:00,2025-11-13T18:14:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.76,163840
VPN-001845,2025-11-13T17:53:00+01:00,2025-11-13T17:54:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.86,660480
VPN-001846,2025-11-13T17:02:00+01:00,2025-11-13T17:03:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.34,858112
VPN-001847,2025-11-13T18:48:00+01:00,2025-11-13T18:49:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.55,303104
VPN-001848,2025-11-13T17:16:00+01:00,2025-11-13T17:17:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.87,811008
VPN-001849,2025-11-14T18:05:00+01:00,2025-11-14T18:06:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.68,23552
VPN-001850,2025-11-14T17:33:00+01:00,2025-11-14T17:34:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.61,263168
VPN-001851,2025-11-14T17:00:00+01:00,2025-11-14T17:01:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.80,634880
VPN-001852,2025-11-14T16:59:00+01:00,2025-11-14T17:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.7,267264
VPN-001853,2025-11-14T17:02:00+01:00,2025-11-14T17:03:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.65,382976
VPN-001854,2025-11-14T17:29:00+01:00,2025-11-14T17:30:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.24,48128
VPN-001855,2025-11-14T16:42:00+01:00,2025-11-14T16:43:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.34,902144
VPN-001856,2025-11-17T17:40:00+01:00,2025-11-17T17:41:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.7,118784
VPN-001857,2025-11-17T17:53:00+01:00,2025-11-17T17:54:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.6,310272
VPN-001858,2025-11-17T16:44:00+01:00,2025-11-17T16:45:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.39,454656
VPN-001859,2025-11-17T17:13:00+01:00,2025-11-17T17:14:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.54,583680
VPN-001860,2025-11-17T16:39:00+01:00,2025-11-17T16:40:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.6,534528
VPN-001861,2025-11-17T16:56:00+01:00,2025-11-17T16:57:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.34,794624
VPN-001862,2025-11-17T17:12:00+01:00,2025-11-17T17:13:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.60,857088
VPN-001863,2025-11-18T17:40:00+01:00,2025-11-18T17:41:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.66,860160
VPN-001864,2025-11-18T17:37:00+01:00,2025-11-18T17:38:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.55,500736
VPN-001865,2025-11-18T18:55:00+01:00,2025-11-18T18:56:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.45,236544
VPN-001866,2025-11-18T16:55:00+01:00,2025-11-18T16:56:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.93,80896
VPN-001867,2025-11-18T17:07:00+01:00,2025-11-18T17:08:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.40,219136
VPN-001868,2025-11-18T18:08:00+01:00,2025-11-18T18:09:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.52,797696
VPN-001869,2025-11-18T16:47:00+01:00,2025-11-18T16:48:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.4,342016
VPN-001870,2025-11-18T16:46:00+01:00,2025-11-18T16:47:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.83,264192
VPN-001871,2025-11-19T16:31:00+01:00,2025-11-19T16:32:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.81,437248
VPN-001872,2025-11-19T16:16:00+01:00,2025-11-19T16:17:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.6,260096
VPN-001873,2025-11-19T16:32:00+01:00,2025-11-19T16:33:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.16,778240
VPN-001874,2025-11-19T17:55:00+01:00,2025-11-19T17:56:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.47,920576
VPN-001875,2025-11-19T16:41:00+01:00,2025-11-19T16:42:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.18,415744
VPN-001876,2025-11-19T18:08:00+01:00,2025-11-19T18:09:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.36,25600
VPN-001877,2025-11-19T17:04:00+01:00,2025-11-19T17:05:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.72,360448
VPN-001878,2025-11-19T17:04:00+01:00,2025-11-19T17:05:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.62,562176
VPN-001879,2025-11-20T17:05:00+01:00,2025-11-20T17:06:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.65,580608
VPN-001880,2025-11-20T16:17:00+01:00,2025-11-20T16:18:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.8,442368
VPN-001881,2025-11-20T16:48:00+01:00,2025-11-20T16:49:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.52,386048
VPN-001882,2025-11-20T17:49:00+01:00,2025-11-20T17:50:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.52,723968
VPN-001883,2025-11-20T18:10:00+01:00,2025-11-20T18:11:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.22,234496
VPN-001884,2025-11-20T16:00:00+01:00,2025-11-20T16:01:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.45,866304
VPN-001885,2025-11-21T17:12:00+01:00,2025-11-21T17:13:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.13,552960
VPN-001886,2025-11-21T16:12:00+01:00,2025-11-21T16:13:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.49,425984
VPN-001887,2025-11-21T18:41:00+01:00,2025-11-21T18:42:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.2,570368
VPN-001888,2025-11-21T16:43:00+01:00,2025-11-21T16:44:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.65,335872
VPN-001889,2025-11-21T16:33:00+01:00,2025-11-21T16:34:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.98,872448
VPN-001890,2025-11-21T17:18:00+01:00,2025-11-21T17:19:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.5,538624
VPN-001891,2025-11-21T16:50:00+01:00,2025-11-21T16:51:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.26,815104
VPN-001892,2025-11-24T17:50:00+01:00,2025-11-24T17:51:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.46,174080
VPN-001893,2025-11-24T18:50:00+01:00,2025-11-24T18:51:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.38,879616
VPN-001894,2025-11-24T16:03:00+01:00,2025-11-24T16:04:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.79,678912
VPN-001895,2025-11-24T18:15:00+01:00,2025-11-24T18:16:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.45,802816
VPN-001896,2025-11-24T17:28:00+01:00,2025-11-24T17:29:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.78,641024
VPN-001897,2025-11-24T18:08:00+01:00,2025-11-24T18:09:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.83,182272
VPN-001898,2025-11-25T18:33:00+01:00,2025-11-25T18:34:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.51,505856
VPN-001899,2025-11-25T17:42:00+01:00,2025-11-25T17:43:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.3,708608
VPN-001900,2025-11-25T17:07:00+01:00,2025-11-25T17:08:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.29,349184
VPN-001901,2025-11-25T18:14:00+01:00,2025-11-25T18:15:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.44,113664
VPN-001902,2025-11-25T18:00:00+01:00,2025-11-25T18:01:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.41,84992
VPN-001903,2025-11-25T18:53:00+01:00,2025-11-25T18:54:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.75,189440
VPN-001904,2025-11-25T17:20:00+01:00,2025-11-25T17:21:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.45,168960
VPN-001905,2025-11-26T16:43:00+01:00,2025-11-26T16:44:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.95,717824
VPN-001906,2025-11-26T18:04:00+01:00,2025-11-26T18:05:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.85,347136
VPN-001907,2025-11-26T17:33:00+01:00,2025-11-26T17:34:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.81,670720
VPN-001908,2025-11-26T18:41:00+01:00,2025-11-26T18:42:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.23,289792
VPN-001909,2025-11-26T16:48:00+01:00,2025-11-26T16:49:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.35,100352
VPN-001910,2025-11-26T18:42:00+01:00,2025-11-26T18:43:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.11,520192
VPN-001911,2025-11-26T17:18:00+01:00,2025-11-26T17:19:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.14,105472
VPN-001912,2025-11-27T18:23:00+01:00,2025-11-27T18:24:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.41,296960
VPN-001913,2025-11-27T18:43:00+01:00,2025-11-27T18:44:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.44,452608
VPN-001914,2025-11-27T16:24:00+01:00,2025-11-27T16:25:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.92,480256
VPN-001915,2025-11-27T18:22:00+01:00,2025-11-27T18:23:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.74,122880
VPN-001916,2025-11-27T18:44:00+01:00,2025-11-27T18:45:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.17,179200
VPN-001917,2025-11-27T18:04:00+01:00,2025-11-27T18:05:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.19,308224
VPN-001918,2025-11-27T18:05:00+01:00,2025-11-27T18:06:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.24,548864
VPN-001919,2025-11-28T18:48:00+01:00,2025-11-28T18:49:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.23,289792
VPN-001920,2025-11-28T16:26:00+01:00,2025-11-28T16:27:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.51,772096
VPN-001921,2025-11-28T17:24:00+01:00,2025-11-28T17:25:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.76,598016
VPN-001922,2025-11-28T16:12:00+01:00,2025-11-28T16:13:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.19,113664
VPN-001923,2025-11-28T16:40:00+01:00,2025-11-28T16:41:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.50,165888
VPN-001924,2025-11-28T18:25:00+01:00,2025-11-28T18:26:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.48,151552
VPN-001925,2025-11-28T18:21:00+01:00,2025-11-28T18:22:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.44,705536
VPN-001926,2025-11-28T18:04:00+01:00,2025-11-28T18:05:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.92,838656
VPN-001927,2025-12-01T18:58:00+01:00,2025-12-01T19:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.76,224256
VPN-001928,2025-12-01T17:12:00+01:00,2025-12-01T17:13:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.88,154624
VPN-001929,2025-12-01T18:24:00+01:00,2025-12-01T18:25:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.66,543744
VPN-001930,2025-12-01T17:13:00+01:00,2025-12-01T17:14:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.96,555008
VPN-001931,2025-12-01T17:30:00+01:00,2025-12-01T17:31:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.76,28672
VPN-001932,2025-12-01T17:51:00+01:00,2025-12-01T17:52:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.85,252928
VPN-001933,2025-12-01T18:18:00+01:00,2025-12-01T18:19:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.30,369664
VPN-001934,2025-12-02T16:56:00+01:00,2025-12-02T16:57:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.93,322560
VPN-001935,2025-12-02T18:53:00+01:00,2025-12-02T18:54:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.63,74752
VPN-001936,2025-12-02T17:58:00+01:00,2025-12-02T18:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.47,504832
VPN-001937,2025-12-02T18:28:00+01:00,2025-12-02T18:29:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.92,891904
VPN-001938,2025-12-02T16:05:00+01:00,2025-12-02T16:06:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.63,900096
VPN-001939,2025-12-02T17:56:00+01:00,2025-12-02T17:57:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.98,733184
VPN-001940,2025-12-02T17:10:00+01:00,2025-12-02T17:11:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.10,874496
