invoice_id,vendor_rank,vendor_name,entity_code,invoice_date,period,amount_sek,cadence,msa_id,status,bank_movement_id,diversion_ref
INV-003051,76,SundGroup OU,VG-SE4,2023-11-01,2023-11,291259.08,monthly,MSA-0076,ok,BNK-003051,
INV-003052,76,SundGroup OU,VG-SE4,2023-12-01,2023-12,290959.08,monthly,MSA-0076,ok,BNK-003052,
INV-003053,76,SundGroup OU,VG-SE4,2024-01-01,2024-01,295125.08,monthly,MSA-0076,ok,BNK-003053,
INV-003054,76,SundGroup OU,VG-SE4,2024-02-01,2024-02,291349.08,monthly,MSA-0076,ok,BNK-003054,
INV-003055,76,SundGroup OU,VG-SE4,2024-03-01,2024-03,289880.08,monthly,MSA-0076,ok,BNK-003055,
INV-003056,76,SundGroup OU,VG-SE4,2024-04-01,2024-04,295439.08,monthly,MSA-0076,ok,BNK-003056,
INV-003057,76,SundGroup OU,VG-SE4,2024-05-01,2024-05,290723.08,monthly,MSA-0076,ok,BNK-003057,
INV-003058,76,SundGroup OU,VG-SE4,2024-06-01,2024-06,293166.08,monthly,MSA-0076,ok,BNK-003058,
INV-003059,76,SundGroup OU,VG-SE4,2024-07-01,2024-07,290718.08,monthly,MSA-0076,ok,BNK-003059,
INV-003060,76,SundGroup OU,VG-SE4,2024-08-01,2024-08,294463.08,monthly,MSA-0076,ok,BNK-003060,
INV-003061,76,SundGroup OU,VG-SE4,2024-09-01,2024-09,295705.08,monthly,MSA-0076,ok,BNK-003061,
INV-003062,76,SundGroup OU,VG-SE4,2024-10-01,2024-10,289481.08,monthly,MSA-0076,ok,BNK-003062,
INV-003063,76,SundGroup OU,VG-SE4,2024-11-01,2024-11,293581.08,monthly,MSA-0076,ok,BNK-003063,
INV-003064,76,SundGroup OU,VG-SE4,2024-12-01,2024-12,291890.08,monthly,MSA-0076,ok,BNK-003064,
INV-003065,76,SundGroup OU,VG-SE4,2025-01-01,2025-01,293448.08,monthly,MSA-0076,ok,BNK-003065,
INV-003066,76,SundGroup OU,VG-SE4,2025-02-01,2025-02,290976.08,monthly,MSA-0076,ok,BNK-003066,
INV-003067,76,SundGroup OU,VG-SE4,2025-03-01,2025-03,294344.08,monthly,MSA-0076,ok,BNK-003067,
INV-003068,76,SundGroup OU,VG-SE4,2025-04-01,2025-04,296070.08,monthly,MSA-0076,ok,BNK-003068,
INV-003069,76,SundGroup OU,VG-SE4,2025-05-01,2025-05,294419.08,monthly,MSA-0076,ok,BNK-003069,
INV-003070,76,SundGroup OU,VG-SE4,2025-06-01,2025-06,290699.08,monthly,MSA-0076,ok,BNK-003070,
INV-003071,76,SundGroup OU,VG-SE4,2025-07-01,2025-07,291256.08,monthly,MSA-0076,ok,BNK-003071,
INV-003072,76,SundGroup OU,VG-SE4,2025-08-01,2025-08,291154.08,monthly,MSA-0076,ok,BNK-003072,
INV-003073,76,SundGroup OU,VG-SE4,2025-09-01,2025-09,294182.08,monthly,MSA-0076,ok,BNK-003073,
INV-003074,76,SundGroup OU,VG-SE4,2025-10-01,2025-10,296676.08,monthly,MSA-0076,ok,BNK-003074,
INV-003075,76,SundGroup OU,VG-SE4,2025-11-01,2025-11,290943.08,monthly,MSA-0076,ok,BNK-003075,
INV-003076,76,SundGroup OU,VG-SE4,2025-12-01,2025-12,294073.08,monthly,MSA-0076,ok,BNK-003076,
INV-003077,77,KronPartners HB,VG-SE12,2022-01-01,2022-01,864014.25,quarterly,MSA-0077,ok,BNK-003077,
INV-003078,77,KronPartners HB,VG-SE12,2022-04-01,2022-04,866444.25,quarterly,MSA-0077,ok,BNK-003078,
INV-003079,77,KronPartners HB,VG-SE12,2022-07-01,2022-07,868285.25,quarterly,MSA-0077,ok,BNK-003079,
INV-003080,77,KronPartners HB,VG-SE12,2022-10-01,2022-10,864261.25,quarterly,MSA-0077,ok,BNK-003080,
INV-003081,77,KronPartners HB,VG-SE12,2023-01-01,2023-01,863292.25,quarterly,MSA-0077,ok,BNK-003081,
INV-003082,77,KronPartners HB,VG-SE12,2023-04-01,2023-04,869168.25,quarterly,MSA-0077,ok,BNK-003082,
INV-003083,77,KronPartners HB,VG-SE12,2023-07-01,2023-07,865894.25,quarterly,MSA-0077,ok,BNK-003083,
INV-003084,77,KronPartners HB,VG-SE12,2023-10-01,2023-10,866809.25,quarterly,MSA-0077,ok,BNK-003084,
INV-003085,77,KronPartners HB,VG-SE12,2024-01-01,2024-01,869049.25,quarterly,MSA-0077,ok,BNK-003085,
INV-003086,77,KronPartners HB,VG-SE12,2024-04-01,2024-04,863153.25,quarterly,MSA-0077,ok,BNK-003086,
INV-003087,77,KronPartners HB,VG-SE12,2024-07-01,2024-07,865705.25,quarterly,MSA-0077,ok,BNK-003087,
INV-003088,77,KronPartners HB,VG-SE12,2024-10-01,2024-10,864110.25,quarterly,MSA-0077,ok,BNK-003088,
INV-003089,77,KronPartners HB,VG-SE12,2025-01-01,2025-01,869072.25,quarterly,MSA-0077,ok,BNK-003089,
INV-003090,77,KronPartners HB,VG-SE12,2025-04-01,2025-04,868630.25,quarterly,MSA-0077,ok,BNK-003090,
INV-003091,77,KronPartners HB,VG-SE12,2025-07-01,2025-07,863466.25,quarterly,MSA-0077,ok,BNK-003091,
INV-003092,77,KronPartners HB,VG-SE12,2025-10-01,2025-10,861934.25,quarterly,MSA-0077,ok,BNK-003092,
INV-003093,78,ForsLogistik AB,VG-SE12,2022-01-01,2022-01,283502.58,monthly,MSA-0078,ok,BNK-003093,
INV-003094,78,ForsLogistik AB,VG-SE12,2022-02-01,2022-02,284733.58,monthly,MSA-0078,ok,BNK-003094,
INV-003095,78,ForsLogistik AB,VG-SE12,2022-03-01,2022-03,281743.58,monthly,MSA-0078,ok,BNK-003095,
INV-003096,78,ForsLogistik AB,VG-SE12,2022-04-01,2022-04,282643.58,monthly,MSA-0078,ok,BNK-003096,
INV-003097,78,ForsLogistik AB,VG-SE12,2022-05-01,2022-05,282859.58,monthly,MSA-0078,ok,BNK-003097,
INV-003098,78,ForsLogistik AB,VG-SE12,2022-06-01,2022-06,289242.58,monthly,MSA-0078,ok,BNK-003098,
INV-003099,78,ForsLogistik AB,VG-SE12,2022-07-01,2022-07,286015.58,monthly,MSA-0078,ok,BNK-003099,
INV-003100,78,ForsLogistik AB,VG-SE12,2022-08-01,2022-08,286441.58,monthly,MSA-0078,ok,BNK-003100,
INV-003101,78,ForsLogistik AB,VG-SE12,2022-09-01,2022-09,287676.58,monthly,MSA-0078,ok,BNK-003101,
INV-003102,78,ForsLogistik AB,VG-SE12,2022-10-01,2022-10,287087.58,monthly,MSA-0078,ok,BNK-003102,
INV-003103,78,ForsLogistik AB,VG-SE12,2022-11-01,2022-11,282575.58,monthly,MSA-0078,ok,BNK-003103,
INV-003104,78,ForsLogistik AB,VG-SE12,2022-12-01,2022-12,288391.58,monthly,MSA-0078,ok,BNK-003104,
INV-003105,78,ForsLogistik AB,VG-SE12,2023-01-01,2023-01,289530.58,monthly,MSA-0078,ok,BNK-003105,
INV-003106,78,ForsLogistik AB,VG-SE12,2023-02-01,2023-02,284913.58,monthly,MSA-0078,ok,BNK-003106,
INV-003107,78,ForsLogistik AB,VG-SE12,2023-03-01,2023-03,285047.58,monthly,MSA-0078,ok,BNK-003107,
INV-003108,78,ForsLogistik AB,VG-SE12,2023-04-01,2023-04,284402.58,monthly,MSA-0078,ok,BNK-003108,
INV-003109,78,ForsLogistik AB,VG-SE12,2023-05-01,2023-05,286128.58,monthly,MSA-0078,ok,BNK-003109,
INV-003110,78,ForsLogistik AB,VG-SE12,2023-06-01,2023-06,289701.58,monthly,MSA-0078,ok,BNK-003110,
INV-003111,78,ForsLogistik AB,VG-SE12,2023-07-01,2023-07,287390.58,monthly,MSA-0078,ok,BNK-003111,
INV-003112,78,ForsLogistik AB,VG-SE12,2023-08-01,2023-08,283729.58,monthly,MSA-0078,ok,BNK-003112,
INV-003113,78,ForsLogistik AB,VG-SE12,2023-09-01,2023-09,285745.58,monthly,MSA-0078,ok,BNK-003113,
INV-003114,78,ForsLogistik AB,VG-SE12,2023-10-01,2023-10,286756.58,monthly,MSA-0078,ok,BNK-003114,
INV-003115,78,ForsLogistik AB,VG-SE12,2023-11-01,2023-11,285510.58,monthly,MSA-0078,ok,BNK-003115,
INV-003116,78,ForsLogistik AB,VG-SE12,2023-12-01,2023-12,285947.58,monthly,MSA-0078,ok,BNK-003116,
INV-003117,78,ForsLogistik AB,VG-SE12,2024-01-01,2024-01,289668.58,monthly,MSA-0078,ok,BNK-003117,
INV-003118,78,ForsLogistik AB,VG-SE12,2024-02-01,2024-02,285930.58,monthly,MSA-0078,ok,BNK-003118,
INV-003119,78,ForsLogistik AB,VG-SE12,2024-03-01,2024-03,282605.58,monthly,MSA-0078,ok,BNK-003119,
INV-003120,78,ForsLogistik AB,VG-SE12,2024-04-01,2024-04,285297.58,monthly,MSA-0078,ok,BNK-003120,
INV-003121,78,ForsLogistik AB,VG-SE12,2024-05-01,2024-05,286996.58,monthly,MSA-0078,ok,BNK-003121,
INV-003122,78,ForsLogistik AB,VG-SE12,2024-06-01,2024-06,289055.58,monthly,MSA-0078,ok,BNK-003122,
INV-003123,78,ForsLogistik AB,VG-SE12,2024-07-01,2024-07,281937.58,monthly,MSA-0078,ok,BNK-003123,
INV-003124,78,ForsLogistik AB,VG-SE12,2024-08-01,2024-08,289447.58,monthly,MSA-0078,ok,BNK-003124,
INV-003125,78,ForsLogistik AB,VG-SE12,2024-09-01,2024-09,289614.58,monthly,MSA-0078,ok,BNK-003125,
INV-003126,78,ForsLogistik AB,VG-SE12,2024-10-01,2024-10,285602.58,monthly,MSA-0078,ok,BNK-003126,
INV-003127,78,ForsLogistik AB,VG-SE12,2024-11-01,2024-11,287568.58,monthly,MSA-0078,ok,BNK-003127,
INV-003128,78,ForsLogistik AB,VG-SE12,2024-12-01,2024-12,283915.58,monthly,MSA-0078,ok,BNK-003128,
INV-003129,78,ForsLogistik AB,VG-SE12,2025-01-01,2025-01,284578.58,monthly,MSA-0078,ok,BNK-003129,
INV-003130,78,ForsLogistik AB,VG-SE12,2025-02-01,2025-02,286612.58,monthly,MSA-0078,ok,BNK-003130,
INV-003131,78,ForsLogistik AB,VG-SE12,2025-03-01,2025-03,283364.58,monthly,MSA-0078,ok,BNK-003131,
INV-003132,78,ForsLogistik AB,VG-SE12,2025-04-01,2025-04,285253.58,monthly,MSA-0078,ok,BNK-003132,
INV-003133,78,ForsLogistik AB,VG-SE12,2025-05-01,2025-05,283494.58,monthly,MSA-0078,ok,BNK-003133,
INV-003134,78,ForsLogistik AB,VG-SE12,2025-06-01,2025-06,285352.58,monthly,MSA-0078,ok,BNK-003134,
INV-003135,78,ForsLogistik AB,VG-SE12,2025-07-01,2025-07,286901.58,monthly,MSA-0078,ok,BNK-003135,
INV-003136,78,ForsLogistik AB,VG-SE12,2025-08-01,2025-08,287276.58,monthly,MSA-0078,ok,BNK-003136,
INV-003137,78,ForsLogistik AB,VG-SE12,2025-09-01,2025-09,288357.58,monthly,MSA-0078,ok,BNK-003137,
INV-003138,78,ForsLogistik AB,VG-SE12,2025-10-01,2025-10,287577.58,monthly,MSA-0078,ok,BNK-003138,
INV-003139,78,ForsLogistik AB,VG-SE12,2025-11-01,2025-11,285994.58,monthly,MSA-0078,ok,BNK-003139,
INV-003140,78,ForsLogistik AB,VG-SE12,2025-12-01,2025-12,282821.58,monthly,MSA-0078,ok,BNK-003140,
INV-003141,79,CorvidMedia OU,VG-SE8,2022-01-01,2022-01,278485.33,monthly,MSA-0079,ok,BNK-003141,
INV-003142,79,CorvidMedia OU,VG-SE8,2022-02-01,2022-02,280763.33,monthly,MSA-0079,ok,BNK-003142,
INV-003143,79,CorvidMedia OU,VG-SE8,2022-03-01,2022-03,284640.33,monthly,MSA-0079,ok,BNK-003143,
INV-003144,79,CorvidMedia OU,VG-SE8,2022-04-01,2022-04,282939.33,monthly,MSA-0079,ok,BNK-003144,
INV-003145,79,CorvidMedia OU,VG-SE8,2022-05-01,2022-05,278588.33,monthly,MSA-0079,ok,BNK-003145,
INV-003146,79,CorvidMedia OU,VG-SE8,2022-06-01,2022-06,280496.33,monthly,MSA-0079,ok,BNK-003146,
INV-003147,79,CorvidMedia OU,VG-SE8,2022-07-01,2022-07,277302.33,monthly,MSA-0079,ok,BNK-003147,
INV-003148,79,CorvidMedia OU,VG-SE8,2022-08-01,2022-08,283352.33,monthly,MSA-0079,ok,BNK-003148,
INV-003149,79,CorvidMedia OU,VG-SE8,2022-09-01,2022-09,280750.33,monthly,MSA-0079,ok,BNK-003149,
INV-003150,79,CorvidMedia OU,VG-SE8,2022-10-01,2022-10,283835.33,monthly,MSA-0079,ok,BNK-003150,
INV-003151,79,CorvidMedia OU,VG-SE8,2022-11-01,2022-11,277660.33,monthly,MSA-0079,ok,BNK-003151,
INV-003152,79,CorvidMedia OU,VG-SE8,2022-12-01,2022-12,284618.33,monthly,MSA-0079,ok,BNK-003152,
INV-003153,79,CorvidMedia OU,VG-SE8,2023-01-01,2023-01,284948.33,monthly,MSA-0079,ok,BNK-003153,
INV-003154,79,CorvidMedia OU,VG-SE8,2023-02-01,2023-02,283022.33,monthly,MSA-0079,ok,BNK-003154,
INV-003155,79,CorvidMedia OU,VG-SE8,2023-03-01,2023-03,284215.33,monthly,MSA-0079,ok,BNK-003155,
INV-003156,79,CorvidMedia OU,VG-SE8,2023-04-01,2023-04,282965.33,monthly,MSA-0079,ok,BNK-003156,
INV-003157,79,CorvidMedia OU,VG-SE8,2023-05-01,2023-05,284675.33,monthly,MSA-0079,ok,BNK-003157,
INV-003158,79,CorvidMedia OU,VG-SE8,2023-06-01,2023-06,279772.33,monthly,MSA-0079,ok,BNK-003158,
INV-003159,79,CorvidMedia OU,VG-SE8,2023-07-01,2023-07,282732.33,monthly,MSA-0079,ok,BNK-003159,
INV-003160,79,CorvidMedia OU,VG-SE8,2023-08-01,2023-08,281858.33,monthly,MSA-0079,ok,BNK-003160,
INV-003161,79,CorvidMedia OU,VG-SE8,2023-09-01,2023-09,281085.33,monthly,MSA-0079,ok,BNK-003161,
INV-003162,79,CorvidMedia OU,VG-SE8,2023-10-01,2023-10,280987.33,monthly,MSA-0079,ok,BNK-003162,
INV-003163,79,CorvidMedia OU,VG-SE8,2023-11-01,2023-11,281995.33,monthly,MSA-0079,ok,BNK-003163,
INV-003164,79,CorvidMedia OU,VG-SE8,2023-12-01,2023-12,282171.33,monthly,MSA-0079,ok,BNK-003164,
INV-003165,79,CorvidMedia OU,VG-SE8,2024-01-01,2024-01,282550.33,monthly,MSA-0079,ok,BNK-003165,
INV-003166,79,CorvidMedia OU,VG-SE8,2024-02-01,2024-02,278033.33,monthly,MSA-0079,ok,BNK-003166,
INV-003167,79,CorvidMedia OU,VG-SE8,2024-03-01,2024-03,279191.33,monthly,MSA-0079,ok,BNK-003167,
INV-003168,79,CorvidMedia OU,VG-SE8,2024-04-01,2024-04,284562.33,monthly,MSA-0079,ok,BNK-003168,
INV-003169,79,CorvidMedia OU,VG-SE8,2024-05-01,2024-05,281321.33,monthly,MSA-0079,ok,BNK-003169,
INV-003170,79,CorvidMedia OU,VG-SE8,2024-06-01,2024-06,282081.33,monthly,MSA-0079,ok,BNK-003170,
INV-003171,79,CorvidMedia OU,VG-SE8,2024-07-01,2024-07,281042.33,monthly,MSA-0079,ok,BNK-003171,
INV-003172,79,CorvidMedia OU,VG-SE8,2024-08-01,2024-08,281655.33,monthly,MSA-0079,ok,BNK-003172,
INV-003173,79,CorvidMedia OU,VG-SE8,2024-09-01,2024-09,282315.33,monthly,MSA-0079,ok,BNK-003173,
INV-003174,79,CorvidMedia OU,VG-SE8,2024-10-01,2024-10,283707.33,monthly,MSA-0079,ok,BNK-003174,
INV-003175,79,CorvidMedia OU,VG-SE8,2024-11-01,2024-11,278665.33,monthly,MSA-0079,ok,BNK-003175,
INV-003176,79,CorvidMedia OU,VG-SE8,2024-12-01,2024-12,280113.33,monthly,MSA-0079,ok,BNK-003176,
INV-003177,79,CorvidMedia OU,VG-SE8,2025-01-01,2025-01,283157.33,monthly,MSA-0079,ok,BNK-003177,
INV-003178,79,CorvidMedia OU,VG-SE8,2025-02-01,2025-02,281162.33,monthly,MSA-0079,ok,BNK-003178,
INV-003179,79,CorvidMedia OU,VG-SE8,2025-03-01,2025-03,283220.33,monthly,MSA-0079,ok,BNK-003179,
INV-003180,79,CorvidMedia OU,VG-SE8,2025-04-01,2025-04,280762.33,monthly,MSA-0079,ok,BNK-003180,
INV-003181,79,CorvidMedia OU,VG-SE8,2025-05-01,2025-05,279076.33,monthly,MSA-0079,ok,BNK-003181,
INV-003182,79,CorvidMedia OU,VG-SE8,2025-06-01,2025-06,284271.33,monthly,MSA-0079,ok,BNK-003182,
INV-003183,79,CorvidMedia OU,VG-SE8,2025-07-01,2025-07,284168.33,monthly,MSA-0079,ok,BNK-003183,
INV-003184,79,CorvidMedia OU,VG-SE8,2025-08-01,2025-08,279306.33,monthly,MSA-0079,ok,BNK-003184,
INV-003185,79,CorvidMedia OU,VG-SE8,2025-09-01,2025-09,281784.33,monthly,MSA-0079,ok,BNK-003185,
INV-003186,79,CorvidMedia OU,VG-SE8,2025-10-01,2025-10,284810.33,monthly,MSA-0079,ok,BNK-003186,
INV-003187,79,CorvidMedia OU,VG-SE8,2025-11-01,2025-11,279233.33,monthly,MSA-0079,ok,BNK-003187,
INV-003188,79,CorvidMedia OU,VG-SE8,2025-12-01,2025-12,277488.33,monthly,MSA-0079,ok,BNK-003188,
INV-003189,80,MalEntreprenad AB,VG-SE9,2022-01-01,2022-01,836749.5,quarterly,MSA-0080,ok,BNK-003189,
INV-003190,80,MalEntreprenad AB,VG-SE9,2022-04-01,2022-04,833751.5,quarterly,MSA-0080,ok,BNK-003190,
INV-003191,80,MalEntreprenad AB,VG-SE9,2022-07-01,2022-07,835291.5,quarterly,MSA-0080,ok,BNK-003191,
INV-003192,80,MalEntreprenad AB,VG-SE9,2022-10-01,2022-10,837133.5,quarterly,MSA-0080,ok,BNK-003192,
INV-003193,80,MalEntreprenad AB,VG-SE9,2023-01-01,2023-01,838468.5,quarterly,MSA-0080,ok,BNK-003193,
INV-003194,80,MalEntreprenad AB,VG-SE9,2023-04-01,2023-04,837325.5,quarterly,MSA-0080,ok,BNK-003194,
INV-003195,80,MalEntreprenad AB,VG-SE9,2023-07-01,2023-07,833796.5,quarterly,MSA-0080,ok,BNK-003195,
INV-003196,80,MalEntreprenad AB,VG-SE9,2023-10-01,2023-10,833708.5,quarterly,MSA-0080,ok,BNK-003196,
INV-003197,80,MalEntreprenad AB,VG-SE9,2024-01-01,2024-01,833824.5,quarterly,MSA-0080,ok,BNK-003197,
INV-003198,80,MalEntreprenad AB,VG-SE9,2024-04-01,2024-04,837367.5,quarterly,MSA-0080,ok,BNK-003198,
INV-003199,80,MalEntreprenad AB,VG-SE9,2024-07-01,2024-07,840550.5,quarterly,MSA-0080,ok,BNK-003199,
INV-003200,80,MalEntreprenad AB,VG-SE9,2024-10-01,2024-10,832960.5,quarterly,MSA-0080,ok,BNK-003200,
INV-003201,80,MalEntreprenad AB,VG-SE9,2025-01-01,2025-01,836920.5,quarterly,MSA-0080,ok,BNK-003201,
INV-003202,80,MalEntreprenad AB,VG-SE9,2025-04-01,2025-04,835278.5,quarterly,MSA-0080,ok,BNK-003202,
INV-003203,80,MalEntreprenad AB,VG-SE9,2025-07-01,2025-07,834311.5,quarterly,MSA-0080,ok,BNK-003203,
INV-003204,80,MalEntreprenad AB,VG-SE9,2025-10-01,2025-10,837274.5,quarterly,MSA-0080,ok,BNK-003204,
INV-003205,81,Stjarn Support AB,VG-SE2,2022-01-01,2022-01,276160.5,monthly,MSA-0081,ok,BNK-003205,
INV-003206,81,Stjarn Support AB,VG-SE2,2022-02-01,2022-02,274629.5,monthly,MSA-0081,ok,BNK-003206,
INV-003207,81,Stjarn Support AB,VG-SE2,2022-03-01,2022-03,273780.5,monthly,MSA-0081,ok,BNK-003207,
INV-003208,81,Stjarn Support AB,VG-SE2,2022-04-01,2022-04,272874.5,monthly,MSA-0081,ok,BNK-003208,
INV-003209,81,Stjarn Support AB,VG-SE2,2022-05-01,2022-05,273226.5,monthly,MSA-0081,ok,BNK-003209,
INV-003210,81,Stjarn Support AB,VG-SE2,2022-06-01,2022-06,270895.5,monthly,MSA-0081,ok,BNK-003210,
INV-003211,81,Stjarn Support AB,VG-SE2,2022-07-01,2022-07,271834.5,monthly,MSA-0081,ok,BNK-003211,
INV-003212,81,Stjarn Support AB,VG-SE2,2022-08-01,2022-08,275608.5,monthly,MSA-0081,ok,BNK-003212,
INV-003213,81,Stjarn Support AB,VG-SE2,2022-09-01,2022-09,275624.5,monthly,MSA-0081,ok,BNK-003213,
INV-003214,81,Stjarn Support AB,VG-SE2,2022-10-01,2022-10,273378.5,monthly,MSA-0081,ok,BNK-003214,
INV-003215,81,Stjarn Support AB,VG-SE2,2022-11-01,2022-11,274616.5,monthly,MSA-0081,ok,BNK-003215,
INV-003216,81,Stjarn Support AB,VG-SE2,2022-12-01,2022-12,277527.5,monthly,MSA-0081,ok,BNK-003216,
INV-003217,81,Stjarn Support AB,VG-SE2,2023-01-01,2023-01,275723.5,monthly,MSA-0081,ok,BNK-003217,
INV-003218,81,Stjarn Support AB,VG-SE2,2023-02-01,2023-02,274594.5,monthly,MSA-0081,ok,BNK-003218,
INV-003219,81,Stjarn Support AB,VG-SE2,2023-03-01,2023-03,277809.5,monthly,MSA-0081,ok,BNK-003219,
INV-003220,81,Stjarn Support AB,VG-SE2,2023-04-01,2023-04,271897.5,monthly,MSA-0081,ok,BNK-003220,
INV-003221,81,Stjarn Support AB,VG-SE2,2023-05-01,2023-05,271894.5,monthly,MSA-0081,ok,BNK-003221,
INV-003222,81,Stjarn Support AB,VG-SE2,2023-06-01,2023-06,274105.5,monthly,MSA-0081,ok,BNK-003222,
INV-003223,81,Stjarn Support AB,VG-SE2,2023-07-01,2023-07,276198.5,monthly,MSA-0081,ok,BNK-003223,
INV-003224,81,Stjarn Support AB,VG-SE2,2023-08-01,2023-08,277915.5,monthly,MSA-0081,ok,BNK-003224,
INV-003225,81,Stjarn Support AB,VG-SE2,2023-09-01,2023-09,270236.5,monthly,MSA-0081,ok,BNK-003225,
INV-003226,81,Stjarn Support AB,VG-SE2,2023-10-01,2023-10,273021.5,monthly,MSA-0081,ok,BNK-003226,
INV-003227,81,Stjarn Support AB,VG-SE2,2023-11-01,2023-11,277483.5,monthly,MSA-0081,ok,BNK-003227,
INV-003228,81,Stjarn Support AB,VG-SE2,2023-12-01,2023-12,273515.5,monthly,MSA-0081,ok,BNK-003228,
INV-003229,81,Stjarn Support AB,VG-SE2,2024-01-01,2024-01,276766.5,monthly,MSA-0081,ok,BNK-003229,
INV-003230,81,Stjarn Support AB,VG-SE2,2024-02-01,2024-02,277975.5,monthly,MSA-0081,ok,BNK-003230,
INV-003231,81,Stjarn Support AB,VG-SE2,2024-03-01,2024-03,272713.5,monthly,MSA-0081,ok,BNK-003231,
INV-003232,81,Stjarn Support AB,VG-SE2,2024-04-01,2024-04,272782.5,monthly,MSA-0081,ok,BNK-003232,
INV-003233,81,Stjarn Support AB,VG-SE2,2024-05-01,2024-05,277023.5,monthly,MSA-0081,ok,BNK-003233,
INV-003234,81,Stjarn Support AB,VG-SE2,2024-06-01,2024-06,276876.5,monthly,MSA-0081,ok,BNK-003234,
INV-003235,81,Stjarn Support AB,VG-SE2,2024-07-01,2024-07,270727.5,monthly,MSA-0081,ok,BNK-003235,
INV-003236,81,Stjarn Support AB,VG-SE2,2024-08-01,2024-08,276067.5,monthly,MSA-0081,ok,BNK-003236,
INV-003237,81,Stjarn Support AB,VG-SE2,2024-09-01,2024-09,277864.5,monthly,MSA-0081,ok,BNK-003237,
INV-003238,81,Stjarn Support AB,VG-SE2,2024-10-01,2024-10,271502.5,monthly,MSA-0081,ok,BNK-003238,
INV-003239,81,Stjarn Support AB,VG-SE2,2024-11-01,2024-11,276355.5,monthly,MSA-0081,ok,BNK-003239,
INV-003240,81,Stjarn Support AB,VG-SE2,2024-12-01,2024-12,278013.5,monthly,MSA-0081,ok,BNK-003240,
INV-003241,81,Stjarn Support AB,VG-SE2,2025-01-01,2025-01,270249.5,monthly,MSA-0081,ok,BNK-003241,
INV-003242,81,Stjarn Support AB,VG-SE2,2025-02-01,2025-02,271804.5,monthly,MSA-0081,ok,BNK-003242,
INV-003243,81,Stjarn Support AB,VG-SE2,2025-03-01,2025-03,276897.5,monthly,MSA-0081,ok,BNK-003243,
INV-003244,81,Stjarn Support AB,VG-SE2,2025-04-01,2025-04,272334.5,monthly,MSA-0081,ok,BNK-003244,
INV-003245,81,Stjarn Support AB,VG-SE2,2025-05-01,2025-05,275799.5,monthly,MSA-0081,ok,BNK-003245,
INV-003246,81,Stjarn Support AB,VG-SE2,2025-06-01,2025-06,276783.5,monthly,MSA-0081,ok,BNK-003246,
INV-003247,81,Stjarn Support AB,VG-SE2,2025-07-01,2025-07,274386.5,monthly,MSA-0081,ok,BNK-003247,
INV-003248,81,Stjarn Support AB,VG-SE2,2025-08-01,2025-08,274755.5,monthly,MSA-0081,ok,BNK-003248,
INV-003249,81,Stjarn Support AB,VG-SE2,2025-09-01,2025-09,275335.5,monthly,MSA-0081,ok,BNK-003249,
INV-003250,81,Stjarn Support AB,VG-SE2,2025-10-01,2025-10,274283.5,monthly,MSA-0081,ok,BNK-003250,
INV-003251,81,Stjarn Support AB,VG-SE2,2025-11-01,2025-11,272054.5,monthly,MSA-0081,ok,BNK-003251,
INV-003252,81,Stjarn Support AB,VG-SE2,2025-12-01,2025-12,274019.5,monthly,MSA-0081,ok,BNK-003252,
INV-003253,82,VinterInvest OU,VG-SE9,2022-01-01,2022-01,807015.5,quarterly,MSA-0082,ok,BNK-003253,
INV-003254,82,VinterInvest OU,VG-SE9,2022-04-01,2022-04,808285.5,quarterly,MSA-0082,ok,BNK-003254,
INV-003255,82,VinterInvest OU,VG-SE9,2022-07-01,2022-07,808567.5,quarterly,MSA-0082,ok,BNK-003255,
INV-003256,82,VinterInvest OU,VG-SE9,2022-10-01,2022-10,811148.5,quarterly,MSA-0082,ok,BNK-003256,
INV-003257,82,VinterInvest OU,VG-SE9,2023-01-01,2023-01,811231.5,quarterly,MSA-0082,ok,BNK-003257,
INV-003258,82,VinterInvest OU,VG-SE9,2023-04-01,2023-04,810791.5,quarterly,MSA-0082,ok,BNK-003258,
INV-003259,82,VinterInvest OU,VG-SE9,2023-07-01,2023-07,806797.5,quarterly,MSA-0082,ok,BNK-003259,
INV-003260,82,VinterInvest OU,VG-SE9,2023-10-01,2023-10,809370.5,quarterly,MSA-0082,ok,BNK-003260,
INV-003261,82,VinterInvest OU,VG-SE9,2024-01-01,2024-01,807951.5,quarterly,MSA-0082,ok,BNK-003261,
INV-003262,82,VinterInvest OU,VG-SE9,2024-04-01,2024-04,810470.5,quarterly,MSA-0082,ok,BNK-003262,
INV-003263,82,VinterInvest OU,VG-SE9,2024-07-01,2024-07,810790.5,quarterly,MSA-0082,ok,BNK-003263,
INV-003264,82,VinterInvest OU,VG-SE9,2024-10-01,2024-10,806273.5,quarterly,MSA-0082,ok,BNK-003264,
INV-003265,82,VinterInvest OU,VG-SE9,2025-01-01,2025-01,805434.5,quarterly,MSA-0082,ok,BNK-003265,
INV-003266,82,VinterInvest OU,VG-SE9,2025-04-01,2025-04,805674.5,quarterly,MSA-0082,ok,BNK-003266,
INV-003267,82,VinterInvest OU,VG-SE9,2025-07-01,2025-07,806546.5,quarterly,MSA-0082,ok,BNK-003267,
INV-003268,82,VinterInvest OU,VG-SE9,2025-10-01,2025-10,808388.5,quarterly,MSA-0082,ok,BNK-003268,
