je_id,posting_date,entity_code,account_code,account_name,debit_sek,credit_sek,memo,source_ref
JE-005748,2023-06-01,VG-SE5,1930,Bank,0,316056.17,Payment CorvidFastighet AB,BNK-002874
JE-005749,2023-07-01,VG-SE5,6550,Consulting & services,316049.17,0,AP CorvidFastighet AB,INV-002875
JE-005750,2023-07-01,VG-SE5,1930,Bank,0,316049.17,Payment CorvidFastighet AB,BNK-002875
JE-005751,2023-08-01,VG-SE5,6550,Consulting & services,310077.17,0,AP CorvidFastighet AB,INV-002876
JE-005752,2023-08-01,VG-SE5,1930,Bank,0,310077.17,Payment CorvidFastighet AB,BNK-002876
JE-005753,2023-09-01,VG-SE5,6550,Consulting & services,312988.17,0,AP CorvidFastighet AB,INV-002877
JE-005754,2023-09-01,VG-SE5,1930,Bank,0,312988.17,Payment CorvidFastighet AB,BNK-002877
JE-005755,2023-10-01,VG-SE5,6550,Consulting & services,311434.17,0,AP CorvidFastighet AB,INV-002878
JE-005756,2023-10-01,VG-SE5,1930,Bank,0,311434.17,Payment CorvidFastighet AB,BNK-002878
JE-005757,2023-11-01,VG-SE5,6550,Consulting & services,316052.17,0,AP CorvidFastighet AB,INV-002879
JE-005758,2023-11-01,VG-SE5,1930,Bank,0,316052.17,Payment CorvidFastighet AB,BNK-002879
JE-005759,2023-12-01,VG-SE5,6550,Consulting & services,314720.17,0,AP CorvidFastighet AB,INV-002880
JE-005760,2023-12-01,VG-SE5,1930,Bank,0,314720.17,Payment CorvidFastighet AB,BNK-002880
JE-005761,2024-01-01,VG-SE5,6550,Consulting & services,309292.17,0,AP CorvidFastighet AB,INV-002881
JE-005762,2024-01-01,VG-SE5,1930,Bank,0,309292.17,Payment CorvidFastighet AB,BNK-002881
JE-005763,2024-02-01,VG-SE5,6550,Consulting & services,316011.17,0,AP CorvidFastighet AB,INV-002882
JE-005764,2024-02-01,VG-SE5,1930,Bank,0,316011.17,Payment CorvidFastighet AB,BNK-002882
JE-005765,2024-03-01,VG-SE5,6550,Consulting & services,312257.17,0,AP CorvidFastighet AB,INV-002883
JE-005766,2024-03-01,VG-SE5,1930,Bank,0,312257.17,Payment CorvidFastighet AB,BNK-002883
JE-005767,2024-04-01,VG-SE5,6550,Consulting & services,312380.17,0,AP CorvidFastighet AB,INV-002884
JE-005768,2024-04-01,VG-SE5,1930,Bank,0,312380.17,Payment CorvidFastighet AB,BNK-002884
JE-005769,2024-05-01,VG-SE5,6550,Consulting & services,315525.17,0,AP CorvidFastighet AB,INV-002885
JE-005770,2024-05-01,VG-SE5,1930,Bank,0,315525.17,Payment CorvidFastighet AB,BNK-002885
JE-005771,2024-06-01,VG-SE5,6550,Consulting & services,315132.17,0,AP CorvidFastighet AB,INV-002886
JE-005772,2024-06-01,VG-SE5,1930,Bank,0,315132.17,Payment CorvidFastighet AB,BNK-002886
JE-005773,2024-07-01,VG-SE5,6550,Consulting & services,312384.17,0,AP CorvidFastighet AB,INV-002887
JE-005774,2024-07-01,VG-SE5,1930,Bank,0,312384.17,Payment CorvidFastighet AB,BNK-002887
JE-005775,2024-08-01,VG-SE5,6550,Consulting & services,310077.17,0,AP CorvidFastighet AB,INV-002888
JE-005776,2024-08-01,VG-SE5,1930,Bank,0,310077.17,Payment CorvidFastighet AB,BNK-002888
JE-005777,2024-09-01,VG-SE5,6550,Consulting & services,314061.17,0,AP CorvidFastighet AB,INV-002889
JE-005778,2024-09-01,VG-SE5,1930,Bank,0,314061.17,Payment CorvidFastighet AB,BNK-002889
JE-005779,2024-10-01,VG-SE5,6550,Consulting & services,312283.17,0,AP CorvidFastighet AB,INV-002890
JE-005780,2024-10-01,VG-SE5,1930,Bank,0,312283.17,Payment CorvidFastighet AB,BNK-002890
JE-005781,2024-11-01,VG-SE5,6550,Consulting & services,313356.17,0,AP CorvidFastighet AB,INV-002891
JE-005782,2024-11-01,VG-SE5,1930,Bank,0,313356.17,Payment CorvidFastighet AB,BNK-002891
JE-005783,2024-12-01,VG-SE5,6550,Consulting & services,314270.17,0,AP CorvidFastighet AB,INV-002892
JE-005784,2024-12-01,VG-SE5,1930,Bank,0,314270.17,Payment CorvidFastighet AB,BNK-002892
JE-005785,2025-01-01,VG-SE5,6550,Consulting & services,314791.17,0,AP CorvidFastighet AB,INV-002893
JE-005786,2025-01-01,VG-SE5,1930,Bank,0,314791.17,Payment CorvidFastighet AB,BNK-002893
JE-005787,2025-02-01,VG-SE5,6550,Consulting & services,316281.17,0,AP CorvidFastighet AB,INV-002894
JE-005788,2025-02-01,VG-SE5,1930,Bank,0,316281.17,Payment CorvidFastighet AB,BNK-002894
JE-005789,2025-03-01,VG-SE5,6550,Consulting & services,311553.17,0,AP CorvidFastighet AB,INV-002895
JE-005790,2025-03-01,VG-SE5,1930,Bank,0,311553.17,Payment CorvidFastighet AB,BNK-002895
JE-005791,2025-04-01,VG-SE5,6550,Consulting & services,313936.17,0,AP CorvidFastighet AB,INV-002896
JE-005792,2025-04-01,VG-SE5,1930,Bank,0,313936.17,Payment CorvidFastighet AB,BNK-002896
JE-005793,2025-05-01,VG-SE5,6550,Consulting & services,310728.17,0,AP CorvidFastighet AB,INV-002897
JE-005794,2025-05-01,VG-SE5,1930,Bank,0,310728.17,Payment CorvidFastighet AB,BNK-002897
JE-005795,2025-06-01,VG-SE5,6550,Consulting & services,315666.17,0,AP CorvidFastighet AB,INV-002898
JE-005796,2025-06-01,VG-SE5,1930,Bank,0,315666.17,Payment CorvidFastighet AB,BNK-002898
JE-005797,2025-07-01,VG-SE5,6550,Consulting & services,316157.17,0,AP CorvidFastighet AB,INV-002899
JE-005798,2025-07-01,VG-SE5,1930,Bank,0,316157.17,Payment CorvidFastighet AB,BNK-002899
JE-005799,2025-08-01,VG-SE5,6550,Consulting & services,310358.17,0,AP CorvidFastighet AB,INV-002900
JE-005800,2025-08-01,VG-SE5,1930,Bank,0,310358.17,Payment CorvidFastighet AB,BNK-002900
JE-005801,2025-09-01,VG-SE5,6550,Consulting & services,310186.17,0,AP CorvidFastighet AB,INV-002901
JE-005802,2025-09-01,VG-SE5,1930,Bank,0,310186.17,Payment CorvidFastighet AB,BNK-002901
JE-005803,2025-10-01,VG-SE5,6550,Consulting & services,311806.17,0,AP CorvidFastighet AB,INV-002902
JE-005804,2025-10-01,VG-SE5,1930,Bank,0,311806.17,Payment CorvidFastighet AB,BNK-002902
JE-005805,2025-11-01,VG-SE5,6550,Consulting & services,311513.17,0,AP CorvidFastighet AB,INV-002903
JE-005806,2025-11-01,VG-SE5,1930,Bank,0,311513.17,Payment CorvidFastighet AB,BNK-002903
JE-005807,2025-12-01,VG-SE5,6550,Consulting & services,314993.17,0,AP CorvidFastighet AB,INV-002904
JE-005808,2025-12-01,VG-SE5,1930,Bank,0,314993.17,Payment CorvidFastighet AB,BNK-002904
JE-005809,2022-01-01,VG-SE10,6550,Consulting & services,933573.25,0,AP VastAdvisory HB,INV-002905
JE-005810,2022-01-01,VG-SE10,1930,Bank,0,933573.25,Payment VastAdvisory HB,BNK-002905
JE-005811,2022-04-01,VG-SE10,6550,Consulting & services,928976.25,0,AP VastAdvisory HB,INV-002906
JE-005812,2022-04-01,VG-SE10,1930,Bank,0,928976.25,Payment VastAdvisory HB,BNK-002906
JE-005813,2022-07-01,VG-SE10,6550,Consulting & services,934918.25,0,AP VastAdvisory HB,INV-002907
JE-005814,2022-07-01,VG-SE10,1930,Bank,0,934918.25,Payment VastAdvisory HB,BNK-002907
JE-005815,2022-10-01,VG-SE10,6550,Consulting & services,933370.25,0,AP VastAdvisory HB,INV-002908
JE-005816,2022-10-01,VG-SE10,1930,Bank,0,933370.25,Payment VastAdvisory HB,BNK-002908
JE-005817,2023-01-01,VG-SE10,6550,Consulting & services,930202.25,0,AP VastAdvisory HB,INV-002909
JE-005818,2023-01-01,VG-SE10,1930,Bank,0,930202.25,Payment VastAdvisory HB,BNK-002909
JE-005819,2023-04-01,VG-SE10,6550,Consulting & services,936638.25,0,AP VastAdvisory HB,INV-002910
JE-005820,2023-04-01,VG-SE10,1930,Bank,0,936638.25,Payment VastAdvisory HB,BNK-002910
JE-005821,2023-07-01,VG-SE10,6550,Consulting & services,932783.25,0,AP VastAdvisory HB,INV-002911
JE-005822,2023-07-01,VG-SE10,1930,Bank,0,932783.25,Payment VastAdvisory HB,BNK-002911
JE-005823,2023-10-01,VG-SE10,6550,Consulting & services,931635.25,0,AP VastAdvisory HB,INV-002912
JE-005824,2023-10-01,VG-SE10,1930,Bank,0,931635.25,Payment VastAdvisory HB,BNK-002912
JE-005825,2024-01-01,VG-SE10,6550,Consulting & services,930894.25,0,AP VastAdvisory HB,INV-002913
JE-005826,2024-01-01,VG-SE10,1930,Bank,0,930894.25,Payment VastAdvisory HB,BNK-002913
JE-005827,2024-04-01,VG-SE10,6550,Consulting & services,930787.25,0,AP VastAdvisory HB,INV-002914
JE-005828,2024-04-01,VG-SE10,1930,Bank,0,930787.25,Payment VastAdvisory HB,BNK-002914
JE-005829,2024-07-01,VG-SE10,6550,Consulting & services,934446.25,0,AP VastAdvisory HB,INV-002915
JE-005830,2024-07-01,VG-SE10,1930,Bank,0,934446.25,Payment VastAdvisory HB,BNK-002915
JE-005831,2024-10-01,VG-SE10,6550,Consulting & services,932787.25,0,AP VastAdvisory HB,INV-002916
JE-005832,2024-10-01,VG-SE10,1930,Bank,0,932787.25,Payment VastAdvisory HB,BNK-002916
JE-005833,2025-01-01,VG-SE10,6550,Consulting & services,936490.25,0,AP VastAdvisory HB,INV-002917
JE-005834,2025-01-01,VG-SE10,1930,Bank,0,936490.25,Payment VastAdvisory HB,BNK-002917
JE-005835,2025-04-01,VG-SE10,6550,Consulting & services,936634.25,0,AP VastAdvisory HB,INV-002918
JE-005836,2025-04-01,VG-SE10,1930,Bank,0,936634.25,Payment VastAdvisory HB,BNK-002918
JE-005837,2025-07-01,VG-SE10,6550,Consulting & services,928911.25,0,AP VastAdvisory HB,INV-002919
JE-005838,2025-07-01,VG-SE10,1930,Bank,0,928911.25,Payment VastAdvisory HB,BNK-002919
JE-005839,2025-10-01,VG-SE10,6550,Consulting & services,930996.25,0,AP VastAdvisory HB,INV-002920
JE-005840,2025-10-01,VG-SE10,1930,Bank,0,930996.25,Payment VastAdvisory HB,BNK-002920
JE-005841,2022-01-15,VG-SE5,6550,Consulting & services,3702570,0,AP LoPartners AB,INV-002921
JE-005842,2022-01-15,VG-SE5,1930,Bank,0,3702570,Payment LoPartners AB,BNK-002921
JE-005843,2023-01-15,VG-SE5,6550,Consulting & services,3700261,0,AP LoPartners AB,INV-002922
JE-005844,2023-01-15,VG-SE5,1930,Bank,0,3700261,Payment LoPartners AB,BNK-002922
JE-005845,2024-01-15,VG-SE5,6550,Consulting & services,3700857,0,AP LoPartners AB,INV-002923
JE-005846,2024-01-15,VG-SE5,1930,Bank,0,3700857,Payment LoPartners AB,BNK-002923
JE-005847,2025-01-15,VG-SE5,6550,Consulting & services,3702919,0,AP LoPartners AB,INV-002924
JE-005848,2025-01-15,VG-SE5,1930,Bank,0,3702919,Payment LoPartners AB,BNK-002924
JE-005849,2022-01-15,VG-SE4,6550,Consulting & services,3662198,0,AP Stral Systems AB,INV-002925
JE-005850,2022-01-15,VG-SE4,1930,Bank,0,3662198,Payment Stral Systems AB,BNK-002925
JE-005851,2023-01-15,VG-SE4,6550,Consulting & services,3661884,0,AP Stral Systems AB,INV-002926
JE-005852,2023-01-15,VG-SE4,1930,Bank,0,3661884,Payment Stral Systems AB,BNK-002926
JE-005853,2024-01-15,VG-SE4,6550,Consulting & services,3660495,0,AP Stral Systems AB,INV-002927
JE-005854,2024-01-15,VG-SE4,1930,Bank,0,3660495,Payment Stral Systems AB,BNK-002927
JE-005855,2025-01-15,VG-SE4,6550,Consulting & services,3666489,0,AP Stral Systems AB,INV-002928
JE-005856,2025-01-15,VG-SE4,1930,Bank,0,3666489,Payment Stral Systems AB,BNK-002928
JE-005857,2022-01-01,VG-SE7,6550,Consulting & services,304485.83,0,AP VastMedia HB,INV-002929
JE-005858,2022-01-01,VG-SE7,1930,Bank,0,304485.83,Payment VastMedia HB,BNK-002929
JE-005859,2022-02-01,VG-SE7,6550,Consulting & services,305650.83,0,AP VastMedia HB,INV-002930
JE-005860,2022-02-01,VG-SE7,1930,Bank,0,305650.83,Payment VastMedia HB,BNK-002930
JE-005861,2022-03-01,VG-SE7,6550,Consulting & services,307212.83,0,AP VastMedia HB,INV-002931
JE-005862,2022-03-01,VG-SE7,1930,Bank,0,307212.83,Payment VastMedia HB,BNK-002931
JE-005863,2022-04-01,VG-SE7,6550,Consulting & services,299720.83,0,AP VastMedia HB,INV-002932
JE-005864,2022-04-01,VG-SE7,1930,Bank,0,299720.83,Payment VastMedia HB,BNK-002932
JE-005865,2022-05-01,VG-SE7,6550,Consulting & services,301154.83,0,AP VastMedia HB,INV-002933
JE-005866,2022-05-01,VG-SE7,1930,Bank,0,301154.83,Payment VastMedia HB,BNK-002933
JE-005867,2022-06-01,VG-SE7,6550,Consulting & services,301481.83,0,AP VastMedia HB,INV-002934
JE-005868,2022-06-01,VG-SE7,1930,Bank,0,301481.83,Payment VastMedia HB,BNK-002934
JE-005869,2022-07-01,VG-SE7,6550,Consulting & services,299626.83,0,AP VastMedia HB,INV-002935
JE-005870,2022-07-01,VG-SE7,1930,Bank,0,299626.83,Payment VastMedia HB,BNK-002935
JE-005871,2022-08-01,VG-SE7,6550,Consulting & services,299499.83,0,AP VastMedia HB,INV-002936
JE-005872,2022-08-01,VG-SE7,1930,Bank,0,299499.83,Payment VastMedia HB,BNK-002936
JE-005873,2022-09-01,VG-SE7,6550,Consulting & services,306900.83,0,AP VastMedia HB,INV-002937
JE-005874,2022-09-01,VG-SE7,1930,Bank,0,306900.83,Payment VastMedia HB,BNK-002937
JE-005875,2022-10-01,VG-SE7,6550,Consulting & services,301619.83,0,AP VastMedia HB,INV-002938
JE-005876,2022-10-01,VG-SE7,1930,Bank,0,301619.83,Payment VastMedia HB,BNK-002938
JE-005877,2022-11-01,VG-SE7,6550,Consulting & services,302640.83,0,AP VastMedia HB,INV-002939
JE-005878,2022-11-01,VG-SE7,1930,Bank,0,302640.83,Payment VastMedia HB,BNK-002939
JE-005879,2022-12-01,VG-SE7,6550,Consulting & services,303615.83,0,AP VastMedia HB,INV-002940
JE-005880,2022-12-01,VG-SE7,1930,Bank,0,303615.83,Payment VastMedia HB,BNK-002940
JE-005881,2023-01-01,VG-SE7,6550,Consulting & services,301550.83,0,AP VastMedia HB,INV-002941
JE-005882,2023-01-01,VG-SE7,1930,Bank,0,301550.83,Payment VastMedia HB,BNK-002941
JE-005883,2023-02-01,VG-SE7,6550,Consulting & services,303668.83,0,AP VastMedia HB,INV-002942
JE-005884,2023-02-01,VG-SE7,1930,Bank,0,303668.83,Payment VastMedia HB,BNK-002942
JE-005885,2023-03-01,VG-SE7,6550,Consulting & services,304656.83,0,AP VastMedia HB,INV-002943
JE-005886,2023-03-01,VG-SE7,1930,Bank,0,304656.83,Payment VastMedia HB,BNK-002943
JE-005887,2023-04-01,VG-SE7,6550,Consulting & services,300076.83,0,AP VastMedia HB,INV-002944
JE-005888,2023-04-01,VG-SE7,1930,Bank,0,300076.83,Payment VastMedia HB,BNK-002944
JE-005889,2023-05-01,VG-SE7,6550,Consulting & services,304250.83,0,AP VastMedia HB,INV-002945
JE-005890,2023-05-01,VG-SE7,1930,Bank,0,304250.83,Payment VastMedia HB,BNK-002945
JE-005891,2023-06-01,VG-SE7,6550,Consulting & services,300544.83,0,AP VastMedia HB,INV-002946
JE-005892,2023-06-01,VG-SE7,1930,Bank,0,300544.83,Payment VastMedia HB,BNK-002946
JE-005893,2023-07-01,VG-SE7,6550,Consulting & services,305995.83,0,AP VastMedia HB,INV-002947
JE-005894,2023-07-01,VG-SE7,1930,Bank,0,305995.83,Payment VastMedia HB,BNK-002947
JE-005895,2023-08-01,VG-SE7,6550,Consulting & services,299630.83,0,AP VastMedia HB,INV-002948
JE-005896,2023-08-01,VG-SE7,1930,Bank,0,299630.83,Payment VastMedia HB,BNK-002948
JE-005897,2023-09-01,VG-SE7,6550,Consulting & services,306432.83,0,AP VastMedia HB,INV-002949
JE-005898,2023-09-01,VG-SE7,1930,Bank,0,306432.83,Payment VastMedia HB,BNK-002949
JE-005899,2023-10-01,VG-SE7,6550,Consulting & services,300010.83,0,AP VastMedia HB,INV-002950
JE-005900,2023-10-01,VG-SE7,1930,Bank,0,300010.83,Payment VastMedia HB,BNK-002950
JE-005901,2023-11-01,VG-SE7,6550,Consulting & services,300772.83,0,AP VastMedia HB,INV-002951
JE-005902,2023-11-01,VG-SE7,1930,Bank,0,300772.83,Payment VastMedia HB,BNK-002951
JE-005903,2023-12-01,VG-SE7,6550,Consulting & services,300553.83,0,AP VastMedia HB,INV-002952
JE-005904,2023-12-01,VG-SE7,1930,Bank,0,300553.83,Payment VastMedia HB,BNK-002952
JE-005905,2024-01-01,VG-SE7,6550,Consulting & services,302646.83,0,AP VastMedia HB,INV-002953
JE-005906,2024-01-01,VG-SE7,1930,Bank,0,302646.83,Payment VastMedia HB,BNK-002953
JE-005907,2024-02-01,VG-SE7,6550,Consulting & services,304809.83,0,AP VastMedia HB,INV-002954
JE-005908,2024-02-01,VG-SE7,1930,Bank,0,304809.83,Payment VastMedia HB,BNK-002954
JE-005909,2024-03-01,VG-SE7,6550,Consulting & services,299897.83,0,AP VastMedia HB,INV-002955
JE-005910,2024-03-01,VG-SE7,1930,Bank,0,299897.83,Payment VastMedia HB,BNK-002955
JE-005911,2024-04-01,VG-SE7,6550,Consulting & services,305108.83,0,AP VastMedia HB,INV-002956
JE-005912,2024-04-01,VG-SE7,1930,Bank,0,305108.83,Payment VastMedia HB,BNK-002956
JE-005913,2024-05-01,VG-SE7,6550,Consulting & services,301825.83,0,AP VastMedia HB,INV-002957
JE-005914,2024-05-01,VG-SE7,1930,Bank,0,301825.83,Payment VastMedia HB,BNK-002957
JE-005915,2024-06-01,VG-SE7,6550,Consulting & services,300253.83,0,AP VastMedia HB,INV-002958
JE-005916,2024-06-01,VG-SE7,1930,Bank,0,300253.83,Payment VastMedia HB,BNK-002958
JE-005917,2024-07-01,VG-SE7,6550,Consulting & services,302917.83,0,AP VastMedia HB,INV-002959
JE-005918,2024-07-01,VG-SE7,1930,Bank,0,302917.83,Payment VastMedia HB,BNK-002959
JE-005919,2024-08-01,VG-SE7,6550,Consulting & services,306417.83,0,AP VastMedia HB,INV-002960
JE-005920,2024-08-01,VG-SE7,1930,Bank,0,306417.83,Payment VastMedia HB,BNK-002960
JE-005921,2024-09-01,VG-SE7,6550,Consulting & services,302489.83,0,AP VastMedia HB,INV-002961
JE-005922,2024-09-01,VG-SE7,1930,Bank,0,302489.83,Payment VastMedia HB,BNK-002961
JE-005923,2024-10-01,VG-SE7,6550,Consulting & services,306512.83,0,AP VastMedia HB,INV-002962
JE-005924,2024-10-01,VG-SE7,1930,Bank,0,306512.83,Payment VastMedia HB,BNK-002962
JE-005925,2024-11-01,VG-SE7,6550,Consulting & services,300189.83,0,AP VastMedia HB,INV-002963
JE-005926,2024-11-01,VG-SE7,1930,Bank,0,300189.83,Payment VastMedia HB,BNK-002963
JE-005927,2024-12-01,VG-SE7,6550,Consulting & services,303756.83,0,AP VastMedia HB,INV-002964
JE-005928,2024-12-01,VG-SE7,1930,Bank,0,303756.83,Payment VastMedia HB,BNK-002964
JE-005929,2025-01-01,VG-SE7,6550,Consulting & services,303485.83,0,AP VastMedia HB,INV-002965
JE-005930,2025-01-01,VG-SE7,1930,Bank,0,303485.83,Payment VastMedia HB,BNK-002965
JE-005931,2025-02-01,VG-SE7,6550,Consulting & services,305011.83,0,AP VastMedia HB,INV-002966
JE-005932,2025-02-01,VG-SE7,1930,Bank,0,305011.83,Payment VastMedia HB,BNK-002966
JE-005933,2025-03-01,VG-SE7,6550,Consulting & services,303880.83,0,AP VastMedia HB,INV-002967
JE-005934,2025-03-01,VG-SE7,1930,Bank,0,303880.83,Payment VastMedia HB,BNK-002967
JE-005935,2025-04-01,VG-SE7,6550,Consulting & services,299393.83,0,AP VastMedia HB,INV-002968
JE-005936,2025-04-01,VG-SE7,1930,Bank,0,299393.83,Payment VastMedia HB,BNK-002968
JE-005937,2025-05-01,VG-SE7,6550,Consulting & services,306032.83,0,AP VastMedia HB,INV-002969
JE-005938,2025-05-01,VG-SE7,1930,Bank,0,306032.83,Payment VastMedia HB,BNK-002969
JE-005939,2025-06-01,VG-SE7,6550,Consulting & services,301596.83,0,AP VastMedia HB,INV-002970
JE-005940,2025-06-01,VG-SE7,1930,Bank,0,301596.83,Payment VastMedia HB,BNK-002970
JE-005941,2025-07-01,VG-SE7,6550,Consulting & services,301635.83,0,AP VastMedia HB,INV-002971
JE-005942,2025-07-01,VG-SE7,1930,Bank,0,301635.83,Payment VastMedia HB,BNK-002971
JE-005943,2025-08-01,VG-SE7,6550,Consulting & services,303342.83,0,AP VastMedia HB,INV-002972
JE-005944,2025-08-01,VG-SE7,1930,Bank,0,303342.83,Payment VastMedia HB,BNK-002972
JE-005945,2025-09-01,VG-SE7,6550,Consulting & services,301486.83,0,AP VastMedia HB,INV-002973
JE-005946,2025-09-01,VG-SE7,1930,Bank,0,301486.83,Payment VastMedia HB,BNK-002973
JE-005947,2025-10-01,VG-SE7,6550,Consulting & services,300327.83,0,AP VastMedia HB,INV-002974
JE-005948,2025-10-01,VG-SE7,1930,Bank,0,300327.83,Payment VastMedia HB,BNK-002974
JE-005949,2025-11-01,VG-SE7,6550,Consulting & services,303806.83,0,AP VastMedia HB,INV-002975
JE-005950,2025-11-01,VG-SE7,1930,Bank,0,303806.83,Payment VastMedia HB,BNK-002975
JE-005951,2025-12-01,VG-SE7,6550,Consulting & services,303224.83,0,AP VastMedia HB,INV-002976
JE-005952,2025-12-01,VG-SE7,1930,Bank,0,303224.83,Payment VastMedia HB,BNK-002976
JE-005953,2022-01-15,VG-SE8,6550,Consulting & services,3594534,0,AP StjarnSolutions AB,INV-002977
JE-005954,2022-01-15,VG-SE8,1930,Bank,0,3594534,Payment StjarnSolutions AB,BNK-002977
JE-005955,2023-01-15,VG-SE8,6550,Consulting & services,3595861,0,AP StjarnSolutions AB,INV-002978
JE-005956,2023-01-15,VG-SE8,1930,Bank,0,3595861,Payment StjarnSolutions AB,BNK-002978
JE-005957,2024-01-15,VG-SE8,6550,Consulting & services,3592376,0,AP StjarnSolutions AB,INV-002979
JE-005958,2024-01-15,VG-SE8,1930,Bank,0,3592376,Payment StjarnSolutions AB,BNK-002979
JE-005959,2025-01-15,VG-SE8,6550,Consulting & services,3591606,0,AP StjarnSolutions AB,INV-002980
JE-005960,2025-01-15,VG-SE8,1930,Bank,0,3591606,Payment StjarnSolutions AB,BNK-002980
JE-005961,2022-01-01,VG-SE3,6550,Consulting & services,296373.92,0,AP BlaBemanning HB,INV-002981
JE-005962,2022-01-01,VG-SE3,1930,Bank,0,296373.92,Payment BlaBemanning HB,BNK-002981
JE-005963,2022-02-01,VG-SE3,6550,Consulting & services,292692.92,0,AP BlaBemanning HB,INV-002982
JE-005964,2022-02-01,VG-SE3,1930,Bank,0,292692.92,Payment BlaBemanning HB,BNK-002982
JE-005965,2022-03-01,VG-SE3,6550,Consulting & services,299102.92,0,AP BlaBemanning HB,INV-002983
JE-005966,2022-03-01,VG-SE3,1930,Bank,0,299102.92,Payment BlaBemanning HB,BNK-002983
JE-005967,2022-04-01,VG-SE3,6550,Consulting & services,295760.92,0,AP BlaBemanning HB,INV-002984
JE-005968,2022-04-01,VG-SE3,1930,Bank,0,295760.92,Payment BlaBemanning HB,BNK-002984
JE-005969,2022-05-01,VG-SE3,6550,Consulting & services,293182.92,0,AP BlaBemanning HB,INV-002985
JE-005970,2022-05-01,VG-SE3,1930,Bank,0,293182.92,Payment BlaBemanning HB,BNK-002985
JE-005971,2022-06-01,VG-SE3,6550,Consulting & services,295028.92,0,AP BlaBemanning HB,INV-002986
JE-005972,2022-06-01,VG-SE3,1930,Bank,0,295028.92,Payment BlaBemanning HB,BNK-002986
JE-005973,2022-07-01,VG-SE3,6550,Consulting & services,292257.92,0,AP BlaBemanning HB,INV-002987
JE-005974,2022-07-01,VG-SE3,1930,Bank,0,292257.92,Payment BlaBemanning HB,BNK-002987
JE-005975,2022-08-01,VG-SE3,6550,Consulting & services,296261.92,0,AP BlaBemanning HB,INV-002988
JE-005976,2022-08-01,VG-SE3,1930,Bank,0,296261.92,Payment BlaBemanning HB,BNK-002988
JE-005977,2022-09-01,VG-SE3,6550,Consulting & services,294471.92,0,AP BlaBemanning HB,INV-002989
JE-005978,2022-09-01,VG-SE3,1930,Bank,0,294471.92,Payment BlaBemanning HB,BNK-002989
JE-005979,2022-10-01,VG-SE3,6550,Consulting & services,296989.92,0,AP BlaBemanning HB,INV-002990
JE-005980,2022-10-01,VG-SE3,1930,Bank,0,296989.92,Payment BlaBemanning HB,BNK-002990
JE-005981,2022-11-01,VG-SE3,6550,Consulting & services,294817.92,0,AP BlaBemanning HB,INV-002991
JE-005982,2022-11-01,VG-SE3,1930,Bank,0,294817.92,Payment BlaBemanning HB,BNK-002991
JE-005983,2022-12-01,VG-SE3,6550,Consulting & services,297863.92,0,AP BlaBemanning HB,INV-002992
