row_id,date,category_letter,category,supervised,minutes,note,audit_action,reason
AT-2025-08-22-C2,2025-08-22,C,fracture,N,50,ORIF f/u,keep,
AT-2025-08-22-C3,2025-08-22,C,fracture,Y,45,PIP joint work,keep,
AT-2025-08-25-A1,2025-08-25,A,peripheral_nerve,N,45,nerve glide ROM,keep,
AT-2025-08-25-F1,2025-08-25,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2025-08-25-I1,2025-08-25,I,modality_supervision_only,N,90,aide-run modality,keep,
AT-2025-08-26-D1,2025-08-26,D,arthritis,N,60,joint protection,keep,
AT-2025-08-27-I1,2025-08-27,I,modality_supervision_only,Y,95,ultrasound obs,keep,
AT-2025-08-28-A1,2025-08-28,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2025-08-28-B1,2025-08-28,B,tendon,N,60,differential glide,keep,
AT-2025-08-28-C1,2025-08-28,C,fracture,N,75,distal radius rehab,keep,
AT-2025-08-28-D1,2025-08-28,D,arthritis,N,90,thermoplastic thumb,keep,
AT-2025-08-28-F1,2025-08-28,F,splinting_orthotics,N,45,PIP capener,keep,
AT-2025-08-28-F2,2025-08-28,F,splinting_orthotics,N,75,wrist cock-up fab,keep,
AT-2025-08-29-A1,2025-08-29,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2025-08-29-A2,2025-08-29,A,peripheral_nerve,N,45,desensitization,keep,
AT-2025-08-29-B1,2025-08-29,B,tendon,N,90,strengthening prog,keep,
AT-2025-08-29-C1,2025-08-29,C,fracture,N,30,PIP joint work,keep,
AT-2025-08-29-C2,2025-08-29,C,fracture,N,50,scaphoid protection,keep,
AT-2025-08-29-C3,2025-08-29,C,fracture,N,30,PIP joint work,keep,
AT-2025-09-01-A1,2025-09-01,A,peripheral_nerve,Y,45,nerve mobilization,keep,
AT-2025-09-01-A2,2025-09-01,A,peripheral_nerve,N,30,sensory re-ed,keep,
AT-2025-09-01-A3,2025-09-01,A,peripheral_nerve,Y,60,nerve glide ROM,keep,
AT-2025-09-01-B1,2025-09-01,B,tendon,N,60,differential glide,keep,
AT-2025-09-01-D1,2025-09-01,D,arthritis,N,45,CMC support,keep,
AT-2025-09-02-B1,2025-09-02,B,tendon,N,45,differential glide,keep,
AT-2025-09-02-B2,2025-09-02,B,tendon,N,95,protective ROM,keep,
AT-2025-09-02-D1,2025-09-02,D,arthritis,N,60,CMC support,keep,
AT-2025-09-02-D2,2025-09-02,D,arthritis,Y,80,energy conservation,keep,
AT-2025-09-03-F1,2025-09-03,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2025-09-03-F2,2025-09-03,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2025-09-03-J1,2025-09-03,J,other_eligible,N,45,documentation cluster,keep,
AT-2025-09-04-D1,2025-09-04,D,arthritis,N,45,energy conservation,keep,
AT-2025-09-04-I1,2025-09-04,I,modality_supervision_only,N,60,ultrasound obs,keep,
AT-2025-09-04-J1,2025-09-04,J,other_eligible,N,45,assessment,keep,
AT-2025-09-05-B1,2025-09-05,B,tendon,Y,50,strengthening prog,keep,
AT-2025-09-05-C1,2025-09-05,C,fracture,N,65,distal radius rehab,keep,
AT-2025-09-05-C2,2025-09-05,C,fracture,N,60,ORIF f/u,keep,
AT-2025-09-05-F1,2025-09-05,F,splinting_orthotics,Y,45,wrist cock-up fab,keep,
AT-2025-09-05-F2,2025-09-05,F,splinting_orthotics,N,50,buddy strap adj,keep,
AT-2025-09-05-I1,2025-09-05,I,modality_supervision_only,N,60,aide-run modality,keep,
AT-2025-09-05-I2,2025-09-05,I,modality_supervision_only,Y,50,FES obs,keep,
AT-2025-09-05-J1,2025-09-05,J,other_eligible,N,60,assessment,keep,
AT-2025-09-08-A1,2025-09-08,A,peripheral_nerve,N,30,desensitization,keep,
AT-2025-09-08-E1,2025-09-08,E,wound,N,95,edema control,keep,
AT-2025-09-08-F1,2025-09-08,F,splinting_orthotics,Y,60,custom thermoplastic,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2025-09-08-F2,2025-09-08,F,splinting_orthotics,Y,45,PIP capener,duplicate,"duplicate of adjacent session, deduped"
AT-2025-09-08-I1,2025-09-08,I,modality_supervision_only,N,45,ultrasound obs,keep,
AT-2025-09-09-C1,2025-09-09,C,fracture,N,60,PIP joint work,keep,
AT-2025-09-09-F1,2025-09-09,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2025-09-09-I1,2025-09-09,I,modality_supervision_only,N,45,aide-run modality,keep,
AT-2025-09-09-I2,2025-09-09,I,modality_supervision_only,N,60,ultrasound obs,keep,
AT-2025-09-10-D1,2025-09-10,D,arthritis,N,45,thermoplastic thumb,keep,
AT-2025-09-10-E1,2025-09-10,E,wound,Y,60,silicone gel,keep,
AT-2025-09-10-F1,2025-09-10,F,splinting_orthotics,N,50,custom thermoplastic,keep,
AT-2025-09-10-G1,2025-09-10,G,amputation,N,60,residual limb prep,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2025-09-10-I1,2025-09-10,I,modality_supervision_only,N,45,iontophoresis obs,keep,
AT-2025-09-11-A1,2025-09-11,A,peripheral_nerve,N,75,graded exposure,keep,
AT-2025-09-11-B1,2025-09-11,B,tendon,N,50,flexor post-op ROM,keep,
AT-2025-09-11-C1,2025-09-11,C,fracture,Y,90,metacarpal ROM,keep,
AT-2025-09-11-F1,2025-09-11,F,splinting_orthotics,Y,95,wrist cock-up fab,keep,
AT-2025-09-12-A1,2025-09-12,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2025-09-12-A2,2025-09-12,A,peripheral_nerve,Y,60,nerve glide ROM,keep,
AT-2025-09-12-B1,2025-09-12,B,tendon,Y,60,strengthening prog,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2025-09-12-C1,2025-09-12,C,fracture,Y,45,distal radius rehab,keep,
AT-2025-09-12-D1,2025-09-12,D,arthritis,N,45,thermoplastic thumb,keep,
AT-2025-09-12-D2,2025-09-12,D,arthritis,Y,60,joint protection,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2025-09-12-E1,2025-09-12,E,wound,N,45,wound care f/u,keep,
AT-2025-09-12-F1,2025-09-12,F,splinting_orthotics,N,45,wrist cock-up fab,keep,
AT-2025-09-12-F2,2025-09-12,F,splinting_orthotics,N,65,buddy strap adj,keep,
AT-2025-09-12-I1,2025-09-12,I,modality_supervision_only,N,45,FES obs,decision_pending,reclassification queue - see 02_reclassification_queue.csv
AT-2025-09-12-I1,2025-09-12,I,modality_supervision_only,N,75,iontophoresis obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2025-09-12-J1,2025-09-12,J,other_eligible,N,50,assessment,keep,
AT-2025-09-15-D1,2025-09-15,D,arthritis,N,45,energy conservation,keep,
AT-2025-09-17-A1,2025-09-17,A,peripheral_nerve,N,50,nerve mobilization,keep,
AT-2025-09-17-B1,2025-09-17,B,tendon,Y,60,differential glide,keep,
AT-2025-09-17-I1,2025-09-17,I,modality_supervision_only,N,65,aide-run modality,keep,
AT-2025-09-17-I2,2025-09-17,I,modality_supervision_only,N,45,aide-run modality,keep,
AT-2025-09-18-E1,2025-09-18,E,wound,N,50,edema control,keep,
AT-2025-09-18-E2,2025-09-18,E,wound,Y,60,edema control,keep,
AT-2025-09-18-F1,2025-09-18,F,splinting_orthotics,N,45,buddy strap adj,keep,
AT-2025-09-19-C1,2025-09-19,C,fracture,Y,95,PIP joint work,keep,
AT-2025-09-19-D1,2025-09-19,D,arthritis,N,65,joint protection,keep,
AT-2025-09-22-A1,2025-09-22,A,peripheral_nerve,Y,50,desensitization,keep,
AT-2025-09-22-F1,2025-09-22,F,splinting_orthotics,N,65,custom thermoplastic,keep,
AT-2025-09-23-F1,2025-09-23,F,splinting_orthotics,N,95,buddy strap adj,keep,
AT-2025-09-23-G1,2025-09-23,G,amputation,Y,45,phantom desens,keep,
AT-2025-09-24-A1,2025-09-24,A,peripheral_nerve,N,45,nerve glide ROM,keep,
AT-2025-09-24-C1,2025-09-24,C,fracture,N,45,scaphoid protection,keep,
AT-2025-09-24-F1,2025-09-24,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2025-09-24-H1,2025-09-24,H,pediatric,N,75,peds hand rehab,keep,
AT-2025-09-25-A1,2025-09-25,A,peripheral_nerve,N,45,nerve mobilization,keep,
AT-2025-09-25-C1,2025-09-25,C,fracture,N,75,scaphoid protection,keep,
AT-2025-09-25-D1,2025-09-25,D,arthritis,N,75,energy conservation,keep,
AT-2025-09-25-D2,2025-09-25,D,arthritis,Y,75,joint protection,keep,
AT-2025-09-25-D3,2025-09-25,D,arthritis,N,60,joint protection,keep,
AT-2025-09-25-G1,2025-09-25,G,amputation,N,30,shrinker fitting,keep,
AT-2025-09-25-I1,2025-09-25,I,modality_supervision_only,N,45,ultrasound obs,keep,
AT-2025-09-25-I2,2025-09-25,I,modality_supervision_only,N,75,aide-run modality,keep,
AT-2025-09-25-J1,2025-09-25,J,other_eligible,N,80,FCE partial,keep,
AT-2025-09-26-A1,2025-09-26,A,peripheral_nerve,N,45,sensory re-ed,keep,
AT-2025-09-26-A2,2025-09-26,A,peripheral_nerve,N,50,nerve glide ROM,keep,
AT-2025-09-26-B1,2025-09-26,B,tendon,N,35,strengthening prog,keep,
AT-2025-09-26-B2,2025-09-26,B,tendon,N,95,strengthening prog,keep,
AT-2025-09-26-D1,2025-09-26,D,arthritis,N,45,CMC support,keep,
AT-2025-09-26-I1,2025-09-26,I,modality_supervision_only,N,45,iontophoresis obs,keep,
AT-2025-09-29-A1,2025-09-29,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2025-09-29-D1,2025-09-29,D,arthritis,N,50,joint protection,keep,
AT-2025-09-29-F1,2025-09-29,F,splinting_orthotics,N,65,wrist cock-up fab,keep,
AT-2025-09-30-D1,2025-09-30,D,arthritis,N,30,thermoplastic thumb,keep,
AT-2025-10-01-B1,2025-10-01,B,tendon,N,60,flexor post-op ROM,keep,
AT-2025-10-01-C1,2025-10-01,C,fracture,Y,65,PIP joint work,keep,
AT-2025-10-01-E1,2025-10-01,E,wound,N,45,scar management,keep,
AT-2025-10-02-E1,2025-10-02,E,wound,N,75,edema control,keep,
AT-2025-10-02-F1,2025-10-02,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2025-10-02-F2,2025-10-02,F,splinting_orthotics,N,75,PIP capener,keep,
AT-2025-10-03-A1,2025-10-03,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2025-10-03-B1,2025-10-03,B,tendon,N,75,flexor post-op ROM,keep,
AT-2025-10-03-C1,2025-10-03,C,fracture,N,75,scaphoid protection,keep,
AT-2025-10-03-D1,2025-10-03,D,arthritis,N,75,thermoplastic thumb,keep,
AT-2025-10-03-E1,2025-10-03,E,wound,N,45,MEM technique,keep,
AT-2025-10-03-E2,2025-10-03,E,wound,N,60,silicone gel,keep,
AT-2025-10-03-F1,2025-10-03,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2025-10-03-G1,2025-10-03,G,amputation,N,65,residual limb prep,keep,
AT-2025-10-03-H1,2025-10-03,H,pediatric,Y,80,peds bilateral,keep,
AT-2025-10-03-H2,2025-10-03,H,pediatric,N,80,peds hand rehab,keep,
AT-2025-10-03-I1,2025-10-03,I,modality_supervision_only,N,45,paraffin only,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2025-10-06-D1,2025-10-06,D,arthritis,Y,60,RA hand pack,keep,
AT-2025-10-06-E1,2025-10-06,E,wound,N,45,edema control,keep,
AT-2025-10-06-J1,2025-10-06,J,other_eligible,N,65,documentation cluster,keep,
AT-2025-10-07-D1,2025-10-07,D,arthritis,N,75,joint protection,keep,
AT-2025-10-07-D2,2025-10-07,D,arthritis,N,60,thermoplastic thumb,keep,
AT-2025-10-07-F1,2025-10-07,F,splinting_orthotics,N,45,buddy strap adj,keep,
AT-2025-10-07-F2,2025-10-07,F,splinting_orthotics,N,45,buddy strap adj,keep,
AT-2025-10-07-I1,2025-10-07,I,modality_supervision_only,Y,45,iontophoresis obs,keep,
AT-2025-10-07-I2,2025-10-07,I,modality_supervision_only,Y,50,aide-run modality,keep,
AT-2025-10-08-I1,2025-10-08,I,modality_supervision_only,N,60,aide-run modality,keep,
AT-2025-10-09-A1,2025-10-09,A,peripheral_nerve,Y,80,graded exposure,keep,
AT-2025-10-09-A2,2025-10-09,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2025-10-09-B1,2025-10-09,B,tendon,N,45,flexor post-op ROM,keep,
AT-2025-10-09-E1,2025-10-09,E,wound,Y,60,wound care f/u,keep,
AT-2025-10-09-I1,2025-10-09,I,modality_supervision_only,N,45,iontophoresis obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2025-10-10-A1,2025-10-10,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2025-10-10-G1,2025-10-10,G,amputation,N,60,prosthetic training,keep,
AT-2025-10-10-I1,2025-10-10,I,modality_supervision_only,N,65,aide-run modality,keep,
AT-2025-10-10-J1,2025-10-10,J,other_eligible,N,60,FCE partial,keep,
AT-2025-10-10-J2,2025-10-10,J,other_eligible,N,45,assessment,keep,
AT-2025-10-13-A1,2025-10-13,A,peripheral_nerve,N,45,nerve mobilization,keep,
AT-2025-10-13-A2,2025-10-13,A,peripheral_nerve,N,95,sensory re-ed,keep,
AT-2025-10-13-F1,2025-10-13,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2025-10-14-B1,2025-10-14,B,tendon,N,45,protective ROM,keep,
AT-2025-10-15-E1,2025-10-15,E,wound,N,35,silicone gel,keep,
AT-2025-10-16-A1,2025-10-16,A,peripheral_nerve,N,65,desensitization,keep,
AT-2025-10-16-A2,2025-10-16,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2025-10-16-C1,2025-10-16,C,fracture,N,65,metacarpal ROM,keep,
AT-2025-10-16-F1,2025-10-16,F,splinting_orthotics,N,35,dynamic outrigger,keep,
AT-2025-10-17-A1,2025-10-17,A,peripheral_nerve,Y,50,nerve glide ROM,keep,
AT-2025-10-17-A2,2025-10-17,A,peripheral_nerve,N,65,desensitization,keep,
AT-2025-10-17-B1,2025-10-17,B,tendon,N,60,protective ROM,keep,
AT-2025-10-17-B2,2025-10-17,B,tendon,N,45,extensor rehab,keep,
AT-2025-10-17-C1,2025-10-17,C,fracture,N,60,metacarpal ROM,keep,
AT-2025-10-17-F1,2025-10-17,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2025-10-17-F2,2025-10-17,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2025-10-17-J1,2025-10-17,J,other_eligible,N,45,IDT participation,keep,
AT-2025-10-20-A1,2025-10-20,A,peripheral_nerve,N,30,nerve mobilization,keep,
AT-2025-10-20-C1,2025-10-20,C,fracture,Y,90,metacarpal ROM,keep,
AT-2025-10-20-C2,2025-10-20,C,fracture,N,65,distal radius rehab,keep,
AT-2025-10-20-H1,2025-10-20,H,pediatric,Y,60,sensory reg,keep,
AT-2025-10-21-A1,2025-10-21,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2025-10-21-C1,2025-10-21,C,fracture,N,90,metacarpal ROM,keep,
AT-2025-10-21-E1,2025-10-21,E,wound,N,45,wound care f/u,keep,
AT-2025-10-22-F1,2025-10-22,F,splinting_orthotics,N,75,custom thermoplastic,keep,
AT-2025-10-23-A1,2025-10-23,A,peripheral_nerve,N,50,graded exposure,keep,
AT-2025-10-23-C1,2025-10-23,C,fracture,N,30,PIP joint work,keep,
AT-2025-10-23-C2,2025-10-23,C,fracture,Y,30,PIP joint work,duplicate,"duplicate of adjacent session, deduped"
AT-2025-10-23-D1,2025-10-23,D,arthritis,N,50,joint protection,keep,
AT-2025-10-24-A1,2025-10-24,A,peripheral_nerve,Y,50,nerve mobilization,keep,
AT-2025-10-24-A2,2025-10-24,A,peripheral_nerve,N,30,nerve glide ROM,keep,
AT-2025-10-24-C1,2025-10-24,C,fracture,N,90,PIP joint work,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2025-10-24-D1,2025-10-24,D,arthritis,Y,60,joint protection,keep,
AT-2025-10-24-D2,2025-10-24,D,arthritis,N,60,joint protection,keep,
AT-2025-10-24-D3,2025-10-24,D,arthritis,Y,90,joint protection,keep,
AT-2025-10-24-D4,2025-10-24,D,arthritis,N,60,thermoplastic thumb,keep,
AT-2025-10-24-D5,2025-10-24,D,arthritis,N,60,joint protection,keep,
AT-2025-10-24-E1,2025-10-24,E,wound,N,65,edema control,keep,
AT-2025-10-24-F1,2025-10-24,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2025-10-24-I1,2025-10-24,I,modality_supervision_only,Y,45,FES obs,keep,
AT-2025-10-27-A1,2025-10-27,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2025-10-27-I1,2025-10-27,I,modality_supervision_only,N,45,paraffin only,keep,
AT-2025-10-27-I2,2025-10-27,I,modality_supervision_only,Y,65,iontophoresis obs,keep,
AT-2025-10-27-J1,2025-10-27,J,other_eligible,Y,65,IDT participation,keep,
AT-2025-10-28-B1,2025-10-28,B,tendon,N,50,extensor rehab,keep,
AT-2025-10-28-C1,2025-10-28,C,fracture,N,45,scaphoid protection,keep,
AT-2025-10-28-F1,2025-10-28,F,splinting_orthotics,N,50,custom thermoplastic,keep,
AT-2025-10-29-A1,2025-10-29,A,peripheral_nerve,N,60,desensitization,keep,
AT-2025-10-29-A2,2025-10-29,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2025-10-29-B1,2025-10-29,B,tendon,N,95,strengthening prog,keep,
AT-2025-10-29-F1,2025-10-29,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2025-10-30-B1,2025-10-30,B,tendon,Y,60,extensor rehab,keep,
AT-2025-10-30-D1,2025-10-30,D,arthritis,N,60,CMC support,keep,
AT-2025-10-30-J1,2025-10-30,J,other_eligible,N,45,assessment,keep,
AT-2025-10-31-B1,2025-10-31,B,tendon,N,60,protective ROM,keep,
AT-2025-10-31-B2,2025-10-31,B,tendon,Y,30,differential glide,keep,
AT-2025-10-31-D1,2025-10-31,D,arthritis,N,50,RA hand pack,keep,
AT-2025-10-31-F1,2025-10-31,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2025-10-31-G1,2025-10-31,G,amputation,N,65,residual limb prep,keep,
AT-2025-11-03-B1,2025-11-03,B,tendon,N,50,extensor rehab,keep,
AT-2025-11-03-D1,2025-11-03,D,arthritis,N,65,joint protection,keep,
AT-2025-11-03-I1,2025-11-03,I,modality_supervision_only,Y,60,aide-run modality,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2025-11-03-J1,2025-11-03,J,other_eligible,N,65,IDT participation,keep,
AT-2025-11-04-C1,2025-11-04,C,fracture,Y,50,scaphoid protection,keep,
AT-2025-11-04-D1,2025-11-04,D,arthritis,N,75,thermoplastic thumb,keep,
AT-2025-11-04-F1,2025-11-04,F,splinting_orthotics,N,75,PIP capener,keep,
AT-2025-11-06-B1,2025-11-06,B,tendon,N,50,differential glide,keep,
AT-2025-11-07-B1,2025-11-07,B,tendon,Y,45,strengthening prog,keep,
AT-2025-11-07-B2,2025-11-07,B,tendon,N,30,protective ROM,keep,
AT-2025-11-07-D1,2025-11-07,D,arthritis,N,45,RA hand pack,keep,
AT-2025-11-07-E1,2025-11-07,E,wound,N,60,silicone gel,keep,
AT-2025-11-07-F1,2025-11-07,F,splinting_orthotics,N,45,wrist cock-up fab,keep,
AT-2025-11-07-I1,2025-11-07,I,modality_supervision_only,N,30,FES obs,keep,
AT-2025-11-07-J1,2025-11-07,J,other_eligible,N,60,FCE partial,keep,
AT-2025-11-07-J2,2025-11-07,J,other_eligible,N,45,assessment,keep,
AT-2025-11-10-C1,2025-11-10,C,fracture,N,60,metacarpal ROM,keep,
AT-2025-11-10-D1,2025-11-10,D,arthritis,N,45,energy conservation,keep,
AT-2025-11-10-E1,2025-11-10,E,wound,N,80,edema control,keep,
AT-2025-11-10-I1,2025-11-10,I,modality_supervision_only,Y,90,aide-run modality,keep,
AT-2025-11-11-A1,2025-11-11,A,peripheral_nerve,N,45,desensitization,keep,
AT-2025-11-11-A2,2025-11-11,A,peripheral_nerve,Y,35,desensitization,keep,
AT-2025-11-11-I1,2025-11-11,I,modality_supervision_only,N,60,ultrasound obs,keep,
AT-2025-11-12-E1,2025-11-12,E,wound,N,60,edema control,keep,
AT-2025-11-12-E2,2025-11-12,E,wound,N,75,wound care f/u,keep,
AT-2025-11-13-A1,2025-11-13,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2025-11-13-B1,2025-11-13,B,tendon,N,60,extensor rehab,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2025-11-14-A1,2025-11-14,A,peripheral_nerve,N,65,nerve mobilization,keep,
AT-2025-11-14-A2,2025-11-14,A,peripheral_nerve,N,60,desensitization,keep,
AT-2025-11-14-B1,2025-11-14,B,tendon,N,60,extensor rehab,keep,
AT-2025-11-14-C1,2025-11-14,C,fracture,N,45,metacarpal ROM,keep,
AT-2025-11-14-C2,2025-11-14,C,fracture,N,60,ORIF f/u,keep,
AT-2025-11-14-D1,2025-11-14,D,arthritis,N,50,thermoplastic thumb,keep,
AT-2025-11-14-E1,2025-11-14,E,wound,N,75,MEM technique,keep,
AT-2025-11-14-E2,2025-11-14,E,wound,N,60,MEM technique,keep,
AT-2025-11-14-F1,2025-11-14,F,splinting_orthotics,N,30,dynamic outrigger,keep,
AT-2025-11-14-F2,2025-11-14,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2025-11-14-F3,2025-11-14,F,splinting_orthotics,N,35,wrist cock-up fab,keep,
AT-2025-11-14-F4,2025-11-14,F,splinting_orthotics,Y,45,custom thermoplastic,keep,
AT-2025-11-14-F5,2025-11-14,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2025-11-17-A1,2025-11-17,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2025-11-17-F1,2025-11-17,F,splinting_orthotics,N,50,PIP capener,keep,
AT-2025-11-17-H1,2025-11-17,H,pediatric,N,45,peds splinting,keep,
AT-2025-11-18-B1,2025-11-18,B,tendon,N,65,differential glide,keep,
AT-2025-11-18-C1,2025-11-18,C,fracture,N,45,ORIF f/u,keep,
AT-2025-11-18-I1,2025-11-18,I,modality_supervision_only,N,50,paraffin only,keep,
AT-2025-11-20-G1,2025-11-20,G,amputation,N,50,residual limb prep,keep,
AT-2025-11-21-D1,2025-11-21,D,arthritis,N,80,joint protection,keep,
AT-2025-11-21-E1,2025-11-21,E,wound,N,60,wound care f/u,keep,
AT-2025-11-21-E2,2025-11-21,E,wound,N,30,silicone gel,keep,
AT-2025-11-21-F1,2025-11-21,F,splinting_orthotics,N,45,wrist cock-up fab,keep,
AT-2025-11-21-G1,2025-11-21,G,amputation,N,50,shrinker fitting,keep,
AT-2025-11-21-I1,2025-11-21,I,modality_supervision_only,Y,45,ultrasound obs,keep,
AT-2025-11-21-J1,2025-11-21,J,other_eligible,N,80,documentation cluster,keep,
AT-2025-11-21-J2,2025-11-21,J,other_eligible,Y,60,HEP review,keep,
AT-2025-11-24-D1,2025-11-24,D,arthritis,N,60,RA hand pack,keep,
AT-2025-11-24-I1,2025-11-24,I,modality_supervision_only,Y,45,ultrasound obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2025-11-25-D1,2025-11-25,D,arthritis,N,60,energy conservation,keep,
AT-2025-11-25-F1,2025-11-25,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2025-11-25-I1,2025-11-25,I,modality_supervision_only,N,60,iontophoresis obs,keep,
AT-2025-11-26-F1,2025-11-26,F,splinting_orthotics,Y,60,wrist cock-up fab,keep,
AT-2025-11-26-I1,2025-11-26,I,modality_supervision_only,N,45,iontophoresis obs,keep,
AT-2025-11-27-F1,2025-11-27,F,splinting_orthotics,N,75,custom thermoplastic,keep,
AT-2025-11-28-A1,2025-11-28,A,peripheral_nerve,Y,30,nerve mobilization,keep,
AT-2025-11-28-A2,2025-11-28,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2025-11-28-A3,2025-11-28,A,peripheral_nerve,N,60,nerve glide ROM,duplicate,"duplicate of adjacent session, deduped"
AT-2025-11-28-D1,2025-11-28,D,arthritis,N,60,thermoplastic thumb,keep,
AT-2025-11-28-E1,2025-11-28,E,wound,N,60,silicone gel,keep,
AT-2025-11-28-E2,2025-11-28,E,wound,Y,45,scar management,keep,
AT-2025-11-28-F1,2025-11-28,F,splinting_orthotics,N,50,wrist cock-up fab,keep,
AT-2025-11-28-F2,2025-11-28,F,splinting_orthotics,N,90,wrist cock-up fab,keep,
AT-2025-11-28-J1,2025-11-28,J,other_eligible,N,50,HEP review,keep,
AT-2025-12-01-A1,2025-12-01,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2025-12-02-G1,2025-12-02,G,amputation,N,95,pre-prosthetic,keep,
AT-2025-12-02-I1,2025-12-02,I,modality_supervision_only,N,75,FES obs,duplicate,"duplicate of adjacent session, deduped"
AT-2025-12-04-A1,2025-12-04,A,peripheral_nerve,N,95,desensitization,keep,
AT-2025-12-04-B1,2025-12-04,B,tendon,N,60,differential glide,decision_pending,reclassification queue - see 02_reclassification_queue.csv
