delivery_id,sent_date,channel,provider,recipient_language,recipient_ward,message_type,status,bounce_reason,retry_count
SMS-0500235,2026-08-04,sms,twilio,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500374,2026-08-04,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500674,2026-08-04,sms,twilio,ur,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500709,2026-08-04,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0500722,2026-08-04,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500945,2026-08-04,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0501221,2026-08-04,sms,twilio,ur,Mile End,follow_up,delivered,,0
SMS-0501330,2026-08-04,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502302,2026-08-05,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502384,2026-08-05,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502523,2026-08-05,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502561,2026-08-05,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500022,2026-08-05,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500023,2026-08-05,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500118,2026-08-05,sms,twilio,es,Mile End,follow_up,delivered,,0
SMS-0500154,2026-08-05,sms,twilio,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500156,2026-08-05,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500198,2026-08-05,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500523,2026-08-05,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500828,2026-08-05,sms,twilio,bn,Jeanne-Mance,follow_up,delivered,,0
SMS-0501200,2026-08-05,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501390,2026-08-05,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501427,2026-08-05,sms,twilio,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502268,2026-08-06,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502316,2026-08-06,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502356,2026-08-06,email,mailgun,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502455,2026-08-06,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502567,2026-08-06,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500180,2026-08-06,sms,twilio,ar,Jeanne-Mance,survey_link,delivered,,0
SMS-0500181,2026-08-06,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500220,2026-08-06,sms,twilio,en,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500280,2026-08-06,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500350,2026-08-06,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500379,2026-08-06,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500897,2026-08-06,sms,twilio,ur,Mile End,consultation_reminder,delivered,,0
SMS-0501248,2026-08-06,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501392,2026-08-06,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501402,2026-08-06,sms,twilio,ar,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502020,2026-08-07,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502046,2026-08-07,email,mailgun,fr,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0502343,2026-08-07,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500055,2026-08-07,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500400,2026-08-07,sms,twilio,ar,Mile End,translated_summary,delivered,,0
SMS-0500689,2026-08-07,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501048,2026-08-07,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501052,2026-08-07,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501969,2026-08-08,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502087,2026-08-08,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502314,2026-08-08,email,mailgun,en,Milton-Parc,translated_summary,delivered,,0
EML-0502614,2026-08-08,email,sendgrid,ar,Milton-Parc,follow_up,delivered,,0
SMS-0500065,2026-08-08,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500216,2026-08-08,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500303,2026-08-08,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500339,2026-08-08,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500401,2026-08-08,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500503,2026-08-08,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500609,2026-08-08,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500717,2026-08-08,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500744,2026-08-08,sms,twilio,ar,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500778,2026-08-08,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500866,2026-08-08,sms,twilio,en,Plateau-Mont-Royal,translated_summary,failed,carrier_unreachable,2
SMS-0501197,2026-08-08,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501210,2026-08-08,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,failed,carrier_unreachable,1
SMS-0501300,2026-08-08,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0501499,2026-08-08,sms,twilio,en,Milton-Parc,follow_up,delivered,,0
EML-0502085,2026-08-09,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502362,2026-08-09,email,mailgun,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502474,2026-08-09,email,sendgrid,fr,Mile End,consultation_reminder,delivered,,0
EML-0502700,2026-08-09,email,sendgrid,fr,Mile End,survey_link,delivered,,0
EML-0502727,2026-08-09,email,sendgrid,en,Milton-Parc,translated_summary,delivered,,0
SMS-0500089,2026-08-09,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500170,2026-08-09,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500192,2026-08-09,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500373,2026-08-09,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,undelivered,carrier_reject,2
SMS-0500711,2026-08-09,sms,twilio,es,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500756,2026-08-09,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500817,2026-08-09,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500898,2026-08-09,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500934,2026-08-09,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501211,2026-08-09,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501398,2026-08-09,sms,twilio,bn,Mile End,survey_link,delivered,,0
SMS-0501504,2026-08-09,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501507,2026-08-09,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
EML-0501915,2026-08-10,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502100,2026-08-10,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502144,2026-08-10,email,mailgun,en,Milton-Parc,translated_summary,delivered,,0
EML-0502151,2026-08-10,email,mailgun,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502171,2026-08-10,email,mailgun,fr,Mile End,translated_summary,delivered,,0
EML-0502220,2026-08-10,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500046,2026-08-10,sms,twilio,bn,Milton-Parc,meeting_invite,delivered,,0
SMS-0500121,2026-08-10,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500487,2026-08-10,sms,twilio,en,Milton-Parc,follow_up,delivered,,0
SMS-0500557,2026-08-10,sms,twilio,vi,Mile End,survey_link,delivered,,0
SMS-0500814,2026-08-10,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500881,2026-08-10,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500889,2026-08-10,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500970,2026-08-10,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500976,2026-08-10,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501056,2026-08-10,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0501111,2026-08-10,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501314,2026-08-10,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501316,2026-08-10,sms,twilio,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501361,2026-08-10,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502055,2026-08-11,email,mailgun,fr,Mile End,follow_up,delivered,,0
EML-0502194,2026-08-11,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502434,2026-08-11,email,sendgrid,fr,Mile End,meeting_invite,delivered,,0
SMS-0500102,2026-08-11,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500119,2026-08-11,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500299,2026-08-11,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500495,2026-08-11,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501194,2026-08-11,sms,twilio,bn,Milton-Parc,consultation_reminder,delivered,,0
EML-0502662,2026-08-12,email,sendgrid,en,Mile End,consultation_reminder,delivered,,0
SMS-0500496,2026-08-12,sms,twilio,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500537,2026-08-12,sms,twilio,en,Mile End,survey_link,delivered,,0
SMS-0500738,2026-08-12,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500764,2026-08-12,sms,twilio,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501388,2026-08-12,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
EML-0501841,2026-08-13,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0502610,2026-08-13,email,sendgrid,en,Milton-Parc,consultation_reminder,delivered,,0
EML-0502704,2026-08-13,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502742,2026-08-13,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500315,2026-08-13,sms,twilio,ar,Mile End,follow_up,delivered,,0
SMS-0500895,2026-08-13,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500931,2026-08-13,sms,twilio,ar,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500935,2026-08-13,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501396,2026-08-13,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501444,2026-08-13,sms,twilio,en,Mile End,translated_summary,delivered,,0
EML-0501882,2026-08-14,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502181,2026-08-14,email,mailgun,fr,Milton-Parc,survey_link,delivered,,0
EML-0502358,2026-08-14,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502482,2026-08-14,email,sendgrid,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0502701,2026-08-14,email,sendgrid,fr,Mile End,meeting_invite,delivered,,0
SMS-0500127,2026-08-14,sms,twilio,ar,Mile End,consultation_reminder,delivered,,0
SMS-0500281,2026-08-14,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500753,2026-08-14,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500909,2026-08-14,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0501074,2026-08-14,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501123,2026-08-14,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0501166,2026-08-14,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501171,2026-08-14,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0501233,2026-08-14,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501901,2026-08-15,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502630,2026-08-15,email,sendgrid,en,Milton-Parc,translated_summary,delivered,,0
SMS-0500137,2026-08-15,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0500244,2026-08-15,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500479,2026-08-15,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500558,2026-08-15,sms,twilio,es,Plateau-Mont-Royal,follow_up,undelivered,carrier_reject,1
SMS-0500710,2026-08-15,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0500914,2026-08-15,sms,twilio,en,Mile End,survey_link,delivered,,0
SMS-0501141,2026-08-15,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0501157,2026-08-15,sms,twilio,ur,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0501196,2026-08-15,sms,twilio,ar,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501410,2026-08-15,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501845,2026-08-16,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0501923,2026-08-16,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501950,2026-08-16,email,mailgun,ur,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0502269,2026-08-16,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500024,2026-08-16,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500091,2026-08-16,sms,twilio,bn,Mile End,translated_summary,delivered,,0
SMS-0500445,2026-08-16,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500538,2026-08-16,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500543,2026-08-16,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501024,2026-08-16,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501076,2026-08-16,sms,twilio,en,Milton-Parc,survey_link,delivered,,0
EML-0502005,2026-08-17,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502370,2026-08-17,email,sendgrid,fr,Mile End,survey_link,delivered,,0
EML-0502389,2026-08-17,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502526,2026-08-17,email,sendgrid,en,Mile End,consultation_reminder,delivered,,0
SMS-0500294,2026-08-17,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500453,2026-08-17,sms,twilio,en,Jeanne-Mance,survey_link,delivered,,0
SMS-0500511,2026-08-17,sms,twilio,ar,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500712,2026-08-17,sms,twilio,en,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500843,2026-08-17,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501047,2026-08-17,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501888,2026-08-18,email,mailgun,en,Mile End,survey_link,delivered,,0
EML-0501894,2026-08-18,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502217,2026-08-18,email,mailgun,en,Jeanne-Mance,follow_up,delivered,,0
EML-0502317,2026-08-18,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502344,2026-08-18,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0502396,2026-08-18,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,queued,,1
SMS-0500123,2026-08-18,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500577,2026-08-18,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500591,2026-08-18,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501249,2026-08-18,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501256,2026-08-18,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0501359,2026-08-18,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
EML-0501815,2026-08-19,email,mailgun,fr,Mile End,translated_summary,delivered,,0
EML-0501861,2026-08-19,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502180,2026-08-19,email,mailgun,fr,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502506,2026-08-19,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502513,2026-08-19,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502569,2026-08-19,email,sendgrid,fr,Mile End,translated_summary,delivered,,0
EML-0502580,2026-08-19,email,sendgrid,fr,Mile End,translated_summary,delivered,,0
EML-0502639,2026-08-19,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500158,2026-08-19,sms,twilio,es,Jeanne-Mance,follow_up,delivered,,0
SMS-0500433,2026-08-19,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500745,2026-08-19,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500833,2026-08-19,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500918,2026-08-19,sms,twilio,bn,Milton-Parc,meeting_invite,delivered,,0
SMS-0501105,2026-08-19,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501144,2026-08-19,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501219,2026-08-19,sms,twilio,ar,Mile End,follow_up,delivered,,0
SMS-0501347,2026-08-19,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501365,2026-08-19,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0501403,2026-08-19,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0501819,2026-08-20,email,mailgun,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502366,2026-08-20,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500131,2026-08-20,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500395,2026-08-20,sms,twilio,ur,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500527,2026-08-20,sms,twilio,es,Mile End,survey_link,delivered,,0
SMS-0500595,2026-08-20,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500692,2026-08-20,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500875,2026-08-20,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0501201,2026-08-20,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0501327,2026-08-20,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501928,2026-08-21,email,mailgun,vi,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502251,2026-08-21,email,mailgun,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502512,2026-08-21,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500304,2026-08-21,sms,twilio,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500474,2026-08-21,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0501119,2026-08-21,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0501216,2026-08-21,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501415,2026-08-21,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0501447,2026-08-21,sms,twilio,fr,Mile End,follow_up,delivered,,0
EML-0501614,2026-08-22,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501658,2026-08-22,email,mailgun,bn,Mile End,consultation_reminder,bounced,mailbox_full,2
EML-0501668,2026-08-22,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,2
EML-0501673,2026-08-22,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501682,2026-08-22,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
EML-0501699,2026-08-22,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,2
EML-0501713,2026-08-22,email,mailgun,bn,Mile End,survey_link,bounced,mailbox_full,3
EML-0501724,2026-08-22,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,2
EML-0501734,2026-08-22,email,mailgun,ur,Mile End,translated_summary,bounced,invalid_recipient,0
EML-0501749,2026-08-22,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501751,2026-08-22,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,2
EML-0501778,2026-08-22,email,mailgun,ur,Mile End,consultation_reminder,bounced,mailbox_full,2
EML-0501796,2026-08-22,email,mailgun,bn,Mile End,translated_summary,bounced,invalid_recipient,1
EML-0501803,2026-08-22,email,mailgun,ur,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501856,2026-08-22,email,mailgun,en,Milton-Parc,follow_up,delivered,,0
EML-0502059,2026-08-22,email,mailgun,fr,Mile End,follow_up,delivered,,0
EML-0502084,2026-08-22,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502116,2026-08-22,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502120,2026-08-22,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500147,2026-08-22,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500432,2026-08-22,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0500547,2026-08-22,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500952,2026-08-22,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501068,2026-08-22,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501120,2026-08-22,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501517,2026-08-23,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
